timeFrame	TimeOverhead
233	6519
237	3094
236	4100
235	5102
239	10421
238	11430
240	9434
241	8677
242	4101
246	239
245	1247
244	2250
243	3252
247	5223
248	4226
249	3229
250	2231
252	2519
251	3523
255	10252
258	7257
261	4259
260	5265
254	11270
262	3277
259	6280
256	9282
263	2282
257	8285
253	12287
264	1285
265	2519
267	3829
266	4836
270	3507
271	2514
272	1517
268	5523
269	4524
273	4841
276	2921
274	4925
277	1927
275	3931
278	1630
279	6657
281	5150
284	2155
282	4161
283	3164
285	1165
280	6167
287	4635
289	2638
288	3641
286	5643
290	5828
291	4834
294	3658
293	4664
295	2673
292	5676
297	2929
296	3938
298	7326
299	6328
300	5827
302	3831
301	4836
303	7249
305	5254
304	6257
310	6050
314	2052
315	1056
313	3059
308	8065
307	9066
309	7071
312	4071
306	10073
311	5074
316	4820
318	4043
319	3046
317	5051
320	2052
322	3817
321	4825
323	5049
325	3053
324	4057
326	4816
328	2822
327	3827
335	8313
330	13321
331	12330
329	14330
334	9331
332	11332
333	10337
336	7339
337	6339
338	6645
340	1066
339	2070
344	2458
341	5463
342	4466
343	3471
345	1472
346	4814
350	2455
348	4463
347	5466
349	3466
352	3813
351	4819
354	11822
355	10826
360	5828
356	9832
358	7839
357	8840
359	6840
353	12841
366	8346
365	9352
361	13362
362	12369
367	7368
364	10370
363	11371
369	6068
370	5072
368	7078
373	8872
379	2876
375	6879
380	1882
376	5887
372	9888
371	10893
377	4900
374	7902
378	3903
381	4809
384	3866
383	4877
382	5881
385	5807
387	3813
386	4816
391	6154
389	8158
392	5160
393	4161
395	2164
394	3172
390	7175
388	9177
397	3788
396	4794
402	4951
398	8959
400	6958
399	7960
401	5961
403	894
409	2277
408	3280
405	6285
406	5287
407	4287
404	7290
410	5801
411	4811
414	3273
413	4278
412	5279
417	3798
416	4805
415	5808
423	3658
424	2665
422	4669
418	8671
421	5675
420	6676
419	7678
428	10542
431	7552
425	13560
429	9563
427	11566
432	6572
430	8574
426	12577
434	5884
435	1301
433	6891
441	5685
437	9689
443	3692
439	7695
436	10699
442	4701
440	6703
438	8704
444	2707
446	4788
445	5796
449	3677
447	5680
448	4683
452	3789
450	5799
451	4804
456	8964
458	6967
457	7970
461	3972
455	9978
453	11984
459	5982
454	10986
462	2988
460	4989
463	11437
464	10442
465	9498
466	8500
467	7503
470	1707
468	3712
469	2716
471	4783
472	5090
474	3097
473	4102
476	3379
477	2383
475	4387
484	6101
482	8105
478	12108
483	7110
481	9113
479	11118
480	10122
485	5587
487	3590
488	2592
489	1596
486	4598
490	5781
491	6766
496	2379
493	5381
497	1382
495	3383
494	4385
492	6386
498	6296
499	8282
500	3773
501	2784
502	1785
503	1497
509	1529
504	6533
507	3535
506	4541
508	2548
505	5550
511	1794
510	2804
513	3497
514	2500
512	4505
515	5767
516	4781
518	4513
519	3517
517	5523
522	2803
521	3810
520	4814
524	6182
523	7186
525	5774
527	3780
526	4784
528	11341
530	9346
529	10350
538	3910
531	14507
539	2925
534	7932
537	4933
535	6934
533	8940
532	9943
536	5941
541	4769
540	5774
544	3920
542	5928
543	4931
545	5760
546	4772
547	3777
550	7215
554	3226
553	4233
548	9245
552	5246
549	8253
551	6255
555	5763
557	3775
556	4782
563	4502
562	5507
560	7514
558	9517
561	6517
559	8518
566	2650
564	4673
565	3677
567	1681
568	1327
571	4340
572	3347
574	1352
573	2358
569	6361
570	5371
575	5755
576	5311
578	3315
577	4319
579	2321
580	5758
581	4767
584	3324
583	4327
582	5331
587	2612
586	3618
585	4621
589	5996
588	7008
591	4613
592	3617
590	5622
594	5927
593	6935
595	4938
597	9729
602	4739
598	8742
601	5748
599	7749
603	3750
604	2751
600	6752
596	14338
606	4754
605	5759
609	3722
608	4726
607	5729
611	4753
610	5759
612	3764
618	4022
614	8032
619	3033
617	5036
616	6040
615	7042
613	9044
621	4749
620	5757
626	6492
628	4499
622	10505
623	9508
624	8510
627	5512
625	7512
631	2405
632	1411
629	4416
630	3417
633	1143
634	6159
635	5169
638	2171
637	3174
636	4178
639	1179
640	5742
642	4130
643	3134
641	5138
644	2138
646	4741
645	5750
648	4178
649	3187
647	5191
650	4437
652	2453
651	3458
654	5832
653	6836
655	5433
656	4438
657	3444
658	6743
660	4747
659	5752
664	7562
668	3565
661	10573
667	4574
665	6580
662	9583
666	5582
669	2585
663	8588
671	4735
670	5742
674	3539
672	5544
673	4547
677	3742
676	4749
675	5752
679	7854
683	3868
681	5870
682	4875
680	6875
678	8876
684	2880
686	4735
685	5741
689	7787
687	9792
690	6795
691	5797
688	8801
692	4800
694	6955
697	3966
698	2970
693	7972
695	5972
696	4972
699	6734
700	5739
701	5980
703	3983
704	2988
702	4992
706	4728
705	5734
709	3967
707	5977
708	4980
712	3721
710	5726
711	4731
716	12845
722	6850
719	9853
720	8855
714	14859
713	15866
718	10865
717	11867
721	7871
715	13873
725	4541
723	6544
724	5545
730	2569
731	1572
729	3575
726	6578
727	5582
732	583
728	4585
733	3360
734	2365
736	4721
735	5728
738	4385
739	3388
737	5390
740	5718
741	4724
742	3728
747	8661
745	10670
748	7672
746	9679
750	5677
744	11685
751	4684
743	12688
749	6687
752	3687
753	11302
755	9306
754	10311
756	14384
761	5806
760	6809
763	3811
762	4816
764	2821
757	13407
759	7823
758	8824
766	4716
765	5721
768	4787
769	3795
767	5799
770	5714
772	3718
771	4724
776	6128
779	3134
774	8140
777	5143
773	9152
775	7156
778	4156
781	4713
780	5723
786	8300
783	11308
788	6310
787	7316
784	10319
782	12321
785	9322
790	3444
792	1444
789	8031
791	2448
793	1190
794	6212
798	2215
797	3218
799	1219
795	5225
796	4235
800	5721
804	2175
803	3178
801	5183
802	4180
805	5706
806	4711
809	3194
808	4201
807	5204
812	2484
810	4489
811	3495
813	6863
814	5865
815	5700
816	4706
817	3710
819	10285
818	11290
825	6625
827	4629
826	5632
824	7638
823	8644
829	2643
828	3644
822	9650
821	14234
820	15235
831	4694
830	5702
834	3580
833	4597
832	5605
837	3691
836	4696
835	5701
841	5890
843	3900
839	7906
838	8912
844	2913
840	6913
842	4916
846	4692
845	5700
847	14954
854	7956
848	13960
856	2378
853	8968
849	12969
852	9977
851	10979
857	1394
855	3397
850	11983
858	1005
863	3625
862	4640
864	2642
860	6649
859	7651
861	5662
865	6016
867	4023
868	3025
869	2028
866	5033
870	5686
873	4016
874	3021
872	5024
871	6028
875	4253
876	3257
877	7632
879	5638
878	6640
880	5235
882	3242
881	4246
883	11263
885	9274
884	10277
886	14004
888	8424
887	9435
894	2437
889	7440
892	4445
891	5447
890	6449
893	3450
895	3698
896	2701
899	3548
897	5556
898	4559
900	5678
901	4685
