txSize	cpuPerc	memoryPerc	memoryUsed
137.66176470588235	100.0	49.0	2.019454976
137.66176470588235	31.3	49.0	2.019311616
137.66176470588235	100.0	49.0	2.020499456
137.66176470588235	100.0	49.0	2.019291136
137.66176470588235	50.0	49.0	2.020499456
137.66176470588235	54.5	49.0	2.019311616
137.66176470588235	100.0	49.0	2.019618816
137.66176470588235	44.4	49.0	2.019291136
137.66176470588235	25.0	49.0	2.019311616
137.66176470588235	100.0	49.0	2.020573184
137.66176470588235	16.7	49.0	2.01930752
137.66176470588235	100.0	49.0	2.020335616
137.66176470588235	25.0	48.9	2.018435072
137.66176470588235	28.6	48.9	2.018435072
137.66176470588235	100.0	49.0	2.020499456
137.66176470588235	100.0	49.0	2.019946496
137.66176470588235	33.9	48.9	2.018435072
137.66176470588235	100.0	48.9	2.018594816
137.66176470588235	17.6	48.9	2.018865152
137.66176470588235	100.0	49.0	2.020573184
137.66176470588235	100.0	49.0	2.019946496
137.66176470588235	100.0	49.0	2.019475456
137.66176470588235	100.0	49.0	2.020499456
137.66176470588235	22.2	49.0	2.019475456
137.66176470588235	21.1	48.9	2.019119104
137.66176470588235	50.0	49.0	2.020745216
137.66176470588235	100.0	49.0	2.020581376
137.66176470588235	100.0	49.0	2.020581376
137.66176470588235	100.0	49.0	2.020593664
137.66176470588235	4.3	49.0	2.020601856
137.66176470588235	100.0	49.0	2.020581376
137.66176470588235	100.0	49.0	2.020593664
137.66176470588235	100.0	49.0	2.020573184
137.66176470588235	30.0	49.0	2.020704256
137.66176470588235	100.0	49.0	2.020573184
137.66176470588235	66.7	49.0	2.020581376
137.66176470588235	100.0	49.0	2.020581376
137.66176470588235	50.0	49.0	2.020593664
137.66176470588235	100.0	49.0	2.020581376
137.98529411764707	66.7	49.0	2.02225664
137.98529411764707	20.7	49.0	2.02225664
137.98529411764707	12.0	49.0	2.022555648
137.98529411764707	100.0	49.0	2.02248192
137.98529411764707	60.0	49.0	2.02242048
137.98529411764707	33.3	49.0	2.02225664
137.98529411764707	100.0	49.0	2.022301696
137.98529411764707	100.0	49.0	2.02225664
137.98529411764707	50.0	49.0	2.02225664
137.98529411764707	66.7	49.0	2.022555648
137.98529411764707	100.0	49.0	2.022432768
137.98529411764707	14.3	49.0	2.022301696
137.98529411764707	21.4	49.0	2.022404096
137.98529411764707	12.6	48.1	1.984761856
137.98529411764707	100.0	48.2	1.987579904
137.98529411764707	40.0	48.2	1.987198976
