time	cpu	memPerc	memUsage
69.86821703299938	13.4	53.8	1.666134016
68.84900508399915	13.4	53.8	1.666134016
64.76256091399955	13.4	53.8	1.666134016
67.82803248899836	13.4	53.8	1.666134016
65.78649333199974	13.4	53.8	1.666134016
73.95238512499964	13.4	53.8	1.666134016
70.89051381399986	13.4	53.8	1.666134016
71.91162474900011	13.4	53.8	1.666134016
71.87658991399985	7.0	53.8	1.66715392
72.939136676001	7.0	53.8	1.66715392
70.85553860599975	6.8	53.8	1.66715392
61.62163777200112	7.0	53.8	1.66715392
69.83805608799958	7.0	53.8	1.66715392
64.71692567499849	7.2	53.8	1.66715392
65.74181542800034	7.0	53.8	1.66715392
60.59793058300056	7.2	53.8	1.66715392
68.81694509299996	7.0	53.8	1.66715392
57.529319843999474	6.8	53.8	1.66715392
48.266624728999886	6.8	53.8	1.66715392
55.4869113700006	6.8	53.8	1.66715392
52.40116907900119	6.8	53.8	1.66715392
66.76568216499982	7.0	53.8	1.66715392
63.687298970000484	7.2	53.8	1.66715392
62.65674196500004	7.0	53.8	1.66715392
53.42269912200027	7.0	53.8	1.66715392
59.5735317280014	7.2	53.8	1.66715392
58.54803876799997	7.4	53.8	1.66715392
67.79398474200025	7.0	53.8	1.66715392
56.50830171599955	7.0	53.8	1.66715392
49.31162290099928	6.8	53.8	1.66715392
47.246208282000225	7.0	53.8	1.66715392
51.3770739240008	6.8	53.8	1.66715392
46.220231432998844	7.2	53.8	1.66715392
54.447238193000885	7.0	53.8	1.66715392
50.332765407001716	7.2	53.8	1.66715392
45.18924966099985	7.4	53.8	1.667571712
54.424183814999196	9.7	53.8	1.666527232
53.37558978599918	9.7	53.8	1.666527232
52.35295152099934	9.7	53.8	1.666527232
41.519254718999946	6.8	52.0	1.612722176
38.46748655999909	6.8	52.0	1.612722176
40.50220259699927	7.2	52.0	1.612722176
39.48512281999865	7.0	52.0	1.612722176
54.678672489000746	7.1	52.1	1.613369344
50.59506617400075	7.3	52.1	1.613369344
49.576348708000296	7.3	52.1	1.613529088
52.64032691399916	7.3	52.1	1.613529088
51.621545746000265	7.3	52.1	1.613529088
40.974028307999106	8.3	52.1	1.613529088
32.414867047998996	7.9	52.1	1.613529088
53.65973653400033	7.4	52.1	1.613529088
35.8423970390013	8.5	52.1	1.613529088
47.52469980200112	7.3	52.1	1.613529088
43.02627225000106	7.3	52.1	1.613529088
31.371126438998544	8.1	52.1	1.613529088
45.481626504000815	7.3	52.1	1.613529088
26.239276930000415	7.7	52.1	1.613529088
23.092249224000625	8.3	52.1	1.613529088
25.15053114500006	7.5	52.1	1.613529088
39.9407010599989	8.1	52.1	1.613529088
29.33451347600021	7.5	52.1	1.613529088
28.289057919999323	7.5	52.1	1.613529088
46.50065633399936	7.3	52.1	1.613529088
34.77899232100026	7.3	52.1	1.613529088
33.744728609999584	8.1	52.1	1.613529088
38.91341637000005	7.5	52.1	1.613529088
24.12763949500004	7.9	52.1	1.613529088
27.261142901999847	7.9	52.1	1.613529088
21.050568602000567	8.1	52.1	1.613529088
44.46226392200151	7.9	52.1	1.613529088
42.00264479100042	7.5	52.1	1.613529088
36.86897820299964	8.1	52.1	1.6137216
22.07479041700026	8.3	52.1	1.613529088
30.352888801000518	8.3	52.1	1.6137216
48.5453192290006	7.3	52.1	1.613529088
37.89070797099885	7.7	52.1	1.613529088
35.738783627000885	8.3	52.2	1.619079168
31.664469535000535	8.3	52.2	1.619079168
23.52082971100026	8.8	52.2	1.619079168
32.67949272700025	8.3	52.2	1.619079168
29.63377993999893	9.2	52.2	1.619079168
30.65048693999961	8.8	52.2	1.619079168
33.69544193100046	8.3	52.2	1.619079168
34.72014087300158	9.1	52.2	1.619079168
24.55180504600139	8.7	52.2	1.619079168
28.61617130200102	8.8	52.2	1.619079168
26.583144262000133	8.8	52.2	1.619079168
27.598707844999808	9.1	52.2	1.619079168
25.567988643999342	8.9	52.2	1.619079168
22.4976873960004	9.4	52.2	1.619079168
34.686290159001146	14.2	52.3	1.62166784
36.7529051649999	14.4	52.3	1.62166784
33.66884898799981	14.0	52.3	1.62166784
32.5143884070003	14.7	52.3	1.62166784
39.8113294499999	14.0	52.3	1.62166784
35.73329097600072	14.0	52.3	1.62166784
37.77469647900034	14.6	52.3	1.62166784
40.92166972300038	14.6	52.3	1.62166784
30.48028140900169	14.2	52.3	1.62166784
31.49516208100067	14.2	52.3	1.62166784
38.79398821699942	14.4	52.3	1.62166784
21.29915647999951	6.8	52.3	1.621331968
25.376873623001302	7.3	52.3	1.621331968
32.95034243099872	7.7	52.3	1.621331968
33.96681296099996	7.9	52.3	1.621331968
24.356007310998393	6.8	52.3	1.621331968
29.485924389000502	6.6	52.3	1.621331968
36.011018968001736	6.6	52.3	1.621331968
20.27812409999933	6.8	52.3	1.621331968
18.194577259000653	7.5	52.3	1.621331968
30.504346964000433	7.0	52.3	1.621331968
38.03992313699928	7.5	52.3	1.621331968
19.261484218999612	7.9	52.3	1.621331968
23.339496059999874	7.7	52.3	1.621331968
27.409721814001387	6.6	52.3	1.621331968
26.393194483000116	7.3	52.3	1.621331968
22.31620231799934	7.3	52.3	1.621331968
37.025397800000064	8.1	52.3	1.621331968
31.519859855001414	7.0	52.3	1.621331968
34.99056941900017	6.6	52.3	1.621331968
44.35185957000067	4.8	52.5	1.626923008
46.39189814299971	4.8	52.5	1.626923008
42.32064538600025	5.3	52.5	1.626923008
47.407805747001476	5.3	52.5	1.626923008
41.05740318200151	5.3	52.5	1.626923008
34.920883394001066	5.3	52.5	1.626923008
37.96802034400025	5.1	52.5	1.626923008
40.036744168999576	5.5	52.5	1.626923008
