txSize	cpuPerc	memoryPerc	memoryUsed
116.07352941176471	4.8	50.5	2.084487168
116.07352941176471	4.8	50.5	2.084487168
116.07352941176471	5.6	50.5	2.084487168
116.07352941176471	5.3	50.5	2.084487168
116.07352941176471	4.6	50.5	2.084487168
116.07352941176471	4.8	50.5	2.084425728
116.07352941176471	5.6	50.5	2.08463872
116.07352941176471	4.8	50.5	2.084589568
116.07352941176471	5.0	50.5	2.084425728
116.07352941176471	7.1	50.5	2.084478976
116.07352941176471	37.5	54.0	2.226638848
116.07352941176471	30.0	54.0	2.226741248
116.07352941176471	25.4	54.0	2.22652416
116.07352941176471	34.3	54.0	2.226487296
116.07352941176471	43.6	54.0	2.2267904
116.07352941176471	18.7	54.0	2.226880512
116.07352941176471	27.5	54.0	2.22652416
116.07352941176471	46.5	54.1	2.230882304
116.07352941176471	47.0	54.1	2.231046144
116.07352941176471	31.4	54.0	2.226741248
116.07352941176471	42.7	54.1	2.231373824
116.07352941176471	46.6	54.0	2.227417088
116.07352941176471	24.8	54.0	2.22652416
116.07352941176471	44.0	54.0	2.2267904
116.07352941176471	33.0	54.0	2.226741248
116.07352941176471	25.4	54.0	2.22652416
116.07352941176471	18.3	54.0	2.226880512
116.07352941176471	33.9	54.0	2.226487296
116.07352941176471	50.5	54.1	2.231451648
116.07352941176471	46.6	54.0	2.227417088
116.07352941176471	39.3	54.0	2.22670848
116.07352941176471	27.1	54.0	2.22652416
116.07352941176471	46.1	54.1	2.231209984
116.07352941176471	38.6	54.0	2.22670848
116.07352941176471	26.2	54.0	2.22652416
116.07352941176471	39.7	54.0	2.22670848
116.07352941176471	25.1	54.0	2.22652416
116.07352941176471	37.8	54.0	2.226638848
116.07352941176471	21.3	54.0	2.226778112
116.07352941176471	20.5	54.0	2.226778112
116.07352941176471	43.4	54.0	2.2267904
116.07352941176471	18.3	54.0	2.226880512
116.07352941176471	45.6	54.1	2.231373824
116.07352941176471	40.8	54.0	2.22670848
116.07352941176471	21.3	54.0	2.226778112
116.07352941176471	45.4	54.0	2.227245056
116.07352941176471	16.8	54.0	2.22695424
116.07352941176471	47.0	54.1	2.230882304
116.07352941176471	23.0	54.0	2.226778112
116.07352941176471	24.3	54.0	2.22652416
116.07352941176471	28.5	54.0	2.226692096
116.07352941176471	38.4	54.0	2.226896896
116.07352941176471	43.1	54.0	2.226860032
116.07352941176471	48.3	54.0	2.228256768
116.07352941176471	17.7	54.0	2.22672896
116.07352941176471	47.1	54.0	2.227585024
116.07352941176471	37.0	54.0	2.227011584
116.07352941176471	35.8	54.0	2.226638848
116.07352941176471	21.3	54.0	2.226778112
116.07352941176471	42.9	54.0	2.226860032
116.07352941176471	31.4	54.0	2.226741248
116.07352941176471	39.9	54.0	2.22670848
116.07352941176471	27.3	54.0	2.226692096
116.07352941176471	17.9	54.0	2.226880512
116.07352941176471	35.2	54.0	2.226638848
116.07352941176471	34.7	54.0	2.226638848
116.07352941176471	22.2	54.0	2.226778112
116.07352941176471	39.5	54.0	2.22670848
116.07352941176471	45.5	54.1	2.231373824
116.07352941176471	50.8	54.1	2.231259136
116.07352941176471	45.5	54.1	2.231373824
116.07352941176471	37.4	54.0	2.226638848
116.07352941176471	46.7	54.1	2.231046144
116.07352941176471	18.7	54.0	2.226880512
116.07352941176471	31.2	54.0	2.226741248
116.07352941176471	17.9	54.0	2.226880512
116.07352941176471	48.2	54.0	2.228256768
116.07352941176471	29.9	54.0	2.226741248
116.07352941176471	17.3	54.0	2.22672896
116.07352941176471	38.6	54.0	2.226638848
116.07352941176471	23.4	54.0	2.22652416
116.07352941176471	37.6	54.0	2.226638848
116.07352941176471	27.8	54.0	2.226692096
116.07352941176471	34.5	54.0	2.226638848
116.07352941176471	31.5	54.0	2.226741248
116.07352941176471	17.3	54.0	2.22672896
116.07352941176471	31.5	54.0	2.226741248
116.07352941176471	17.5	54.0	2.22672896
116.07352941176471	36.0	54.0	2.226638848
116.07352941176471	33.7	54.0	2.226487296
116.07352941176471	39.6	54.0	2.22670848
116.07352941176471	25.4	54.0	2.22652416
116.07352941176471	34.5	54.0	2.226638848
116.07352941176471	45.9	54.0	2.227245056
116.07352941176471	39.0	54.0	2.22670848
116.07352941176471	30.0	54.0	2.226741248
116.07352941176471	22.2	54.0	2.226778112
116.07352941176471	24.0	54.0	2.22652416
116.07352941176471	27.1	54.0	2.22652416
116.07352941176471	26.4	54.0	2.22652416
116.07352941176471	32.0	54.0	2.226741248
116.07352941176471	44.3	54.0	2.227093504
116.07352941176471	18.3	54.0	2.226880512
116.07352941176471	26.1	54.0	2.22652416
116.07352941176471	39.0	54.0	2.22670848
116.07352941176471	34.7	54.0	2.226638848
116.07352941176471	35.0	54.0	2.226638848
116.07352941176471	46.1	54.0	2.227245056
116.07352941176471	50.5	54.1	2.231218176
116.07352941176471	46.2	54.1	2.231209984
116.07352941176471	37.0	54.0	2.226638848
116.07352941176471	50.5	54.1	2.231148544
116.07352941176471	38.3	54.0	2.226638848
116.07352941176471	18.7	54.0	2.226880512
116.07352941176471	31.5	54.0	2.226741248
116.07352941176471	37.6	54.0	2.226638848
116.07352941176471	40.8	54.0	2.22670848
116.07352941176471	45.7	54.1	2.231373824
116.07352941176471	41.4	54.0	2.22670848
116.07352941176471	49.5	54.1	2.231218176
116.07352941176471	32.0	54.0	2.226741248
116.07352941176471	33.4	54.0	2.226487296
116.07352941176471	24.4	54.0	2.22652416
116.07352941176471	22.4	54.0	2.226778112
116.07352941176471	42.6	54.0	2.22670848
116.07352941176471	34.8	54.0	2.226638848
116.07352941176471	25.3	54.0	2.22652416
116.07352941176471	19.0	54.0	2.226880512
116.07352941176471	39.0	54.0	2.22670848
116.07352941176471	21.8	54.0	2.226778112
116.07352941176471	38.2	54.0	2.226638848
116.07352941176471	38.7	54.0	2.226896896
116.07352941176471	18.9	54.0	2.226880512
116.07352941176471	33.9	54.0	2.226487296
116.07352941176471	42.8	54.0	2.226860032
116.07352941176471	26.4	54.0	2.22652416
116.07352941176471	20.6	54.0	2.226778112
116.07352941176471	37.3	54.0	2.226638848
116.07352941176471	23.4	54.0	2.22652416
116.07352941176471	31.1	54.0	2.226741248
116.07352941176471	24.4	54.0	2.22652416
116.07352941176471	45.7	54.0	2.227245056
116.07352941176471	25.4	54.0	2.22652416
116.07352941176471	39.3	54.0	2.22670848
116.07352941176471	36.1	54.0	2.226638848
116.07352941176471	22.7	54.0	2.226778112
116.07352941176471	22.2	54.0	2.226778112
116.07352941176471	26.8	54.0	2.22652416
116.07352941176471	17.5	54.0	2.22672896
116.07352941176471	49.0	54.0	2.22906368
116.07352941176471	17.6	54.0	2.22672896
116.07352941176471	36.8	54.0	2.226638848
116.07352941176471	44.1	54.0	2.226941952
116.07352941176471	36.5	54.0	2.226638848
116.07352941176471	35.7	54.0	2.226638848
116.07352941176471	50.4	54.1	2.231046144
116.07352941176471	32.2	54.0	2.226741248
116.07352941176471	35.5	54.0	2.228035584
116.07352941176471	24.8	54.0	2.22652416
116.07352941176471	21.7	54.0	2.226778112
116.07352941176471	40.5	54.0	2.22670848
116.07352941176471	29.9	54.0	2.226741248
