time	cpu	memPerc	memUsage
28.97603903900017	100.0	54.4	1.686659072
30.042461284996534	17.0	54.4	1.686654976
34.21089152499917	17.0	54.4	1.686659072
33.1836685360031	17.0	54.4	1.686659072
32.127693227994314	17.0	54.4	1.686659072
31.0906086410032	17.0	54.4	1.686654976
23.77416605900362	100.0	54.4	1.686839296
24.81845070500276	100.0	54.4	1.686839296
26.88776178399712	25.0	54.4	1.686839296
21.66572180199728	66.7	54.4	1.686839296
25.854588565001904	100.0	54.4	1.686839296
22.705407450994244	40.0	54.4	1.686839296
20.611830957001075	42.9	54.4	1.686839296
19.54546358299558	36.4	54.4	1.686839296
27.916764465997403	33.3	54.4	1.686839296
17.48432428600063	33.3	54.4	1.686839296
18.518400376997306	33.3	54.4	1.686839296
16.440385772999434	35.3	54.4	1.686839296
28.70565498900396	20.9	54.6	1.692295168
30.839634544994624	20.9	54.6	1.692295168
26.607450791998417	66.7	54.6	1.692295168
31.922254985001928	20.9	54.6	1.692295168
23.52013980600168	100.0	54.6	1.692295168
25.576155787006428	66.7	54.6	1.692295168
29.747927137999795	20.9	54.6	1.692295168
24.542926335998345	50.0	54.6	1.692295168
27.67020001399942	66.7	54.6	1.692295168
28.404631625002366	18.7	54.6	1.691619328
16.90857232399867	66.7	54.6	1.691619328
26.34197345100256	18.7	54.6	1.691619328
19.024642868003866	66.7	54.6	1.691619328
27.37691578999511	18.7	54.6	1.691619328
25.296428938003373	18.7	54.6	1.691619328
17.953951931995107	66.7	54.6	1.691619328
14.823255511000752	100.0	54.6	1.691619328
21.160674407001352	66.7	54.6	1.691619328
23.254131629997573	100.0	54.6	1.691619328
13.790550420999352	100.0	54.6	1.691619328
9.596907072998874	50.0	54.6	1.691619328
24.277472011999635	18.7	54.6	1.691619328
20.13027052000689	100.0	54.6	1.691619328
12.752846898001735	100.0	54.6	1.691619328
15.866214595997008	100.0	54.6	1.691619328
10.660384417002206	50.0	54.6	1.691619328
22.233495904998563	66.7	54.6	1.691619328
11.69184422899707	40.0	54.6	1.691619328
23.19077488900075	18.6	54.6	1.692311552
17.911203633993864	50.0	54.6	1.692311552
22.127211361999798	18.6	54.6	1.692311552
16.819239183001628	50.0	54.6	1.692311552
20.026356864000263	50.0	54.6	1.692311552
21.093808512996475	50.0	54.6	1.692311552
18.966269119999197	50.0	54.6	1.692311552
15.788809206998849	20.0	54.6	1.692311552
29.673350299999584	16.3	54.6	1.693569024
28.622662444002344	100.0	54.6	1.693569024
25.515855250996538	100.0	54.6	1.693569024
24.486443423003948	66.7	54.6	1.693569024
23.436785024001438	66.7	54.6	1.693569024
27.57977313199808	33.3	54.6	1.693569024
22.398254072999407	100.0	54.6	1.693569024
26.54799405200174	50.0	54.6	1.693569024
43.13299455300148	22.2	54.8	1.700048896
35.68154054099432	100.0	54.8	1.700048896
37.76093976000266	100.0	54.8	1.700048896
42.09734870999819	22.2	54.8	1.700048896
41.0613507550006	22.2	54.8	1.700048896
31.49536855000042	100.0	54.8	1.700048896
33.59298927299824	66.7	54.8	1.700048896
34.63341501099785	100.0	54.8	1.700048896
28.365079173003323	100.0	54.8	1.700048896
40.03351509499771	100.0	54.8	1.700048896
32.542698712000856	50.0	54.8	1.700048896
38.919959061000554	100.0	54.8	1.699897344
29.41464215399901	66.7	54.8	1.700048896
30.43938980299572	100.0	54.8	1.699897344
36.713205582003866	100.0	54.8	1.699897344
