timeFrame	cpuPerc	memoryPerc	memoryUsed
167	4.4	14.4	0.30011392
168	6.3	14.4	0.30011392
169	7.4	14.4	0.30011392
170	9.6	14.5	0.300486656
171	9.5	14.5	0.300486656
172	5.4	14.5	0.300486656
173	5.4	14.5	0.300486656
174	7.5	14.5	0.300486656
175	4.3	14.5	0.300486656
176	5.4	14.5	0.30048256
177	4.3	14.5	0.300478464
178	7.4	14.5	0.300478464
179	3.3	14.5	0.300478464
180	4.3	14.5	0.300478464
181	7.4	14.5	0.300478464
182	5.4	14.4	0.29997056
183	3.3	14.4	0.29997056
184	2.2	14.4	0.29997056
185	5.5	14.4	0.29997056
186	6.4	14.4	0.29997056
187	6.5	14.4	0.29997056
188	6.4	14.4	0.29997056
189	6.4	14.4	0.29997056
190	6.5	14.4	0.29997056
191	2.2	14.4	0.29997056
192	4.3	14.4	0.29997056
193	6.5	14.4	0.29997056
194	3.3	14.4	0.29997056
195	6.5	14.4	0.300097536
196	6.4	14.4	0.300097536
197	3.3	14.4	0.300097536
198	4.3	14.4	0.300097536
199	3.3	14.4	0.300097536
200	8.3	14.4	0.300097536
201	8.5	14.5	0.300470272
202	5.3	14.5	0.300470272
203	9.4	14.5	0.300470272
204	8.4	14.5	0.300470272
205	7.4	14.5	0.300470272
206	4.4	14.5	0.300470272
207	4.3	14.5	0.300470272
208	7.4	14.5	0.300470272
209	4.4	14.5	0.300470272
210	6.4	14.5	0.300466176
211	6.4	14.5	0.300466176
212	4.3	14.5	0.300466176
213	5.4	14.4	0.300105728
214	8.4	14.4	0.300085248
215	5.5	14.4	0.300085248
216	6.3	14.4	0.300085248
217	5.4	14.4	0.300085248
218	4.3	14.4	0.300085248
219	4.4	14.4	0.300085248
220	4.4	14.4	0.300085248
221	5.4	14.4	0.300085248
222	2.1	14.4	0.300085248
223	6.5	14.4	0.300085248
224	5.4	14.4	0.300085248
225	6.3	14.4	0.300085248
226	4.4	14.4	0.300085248
227	6.5	14.4	0.300212224
228	5.4	14.4	0.300212224
229	4.4	14.4	0.300212224
230	6.4	14.4	0.300212224
231	3.3	14.4	0.300212224
232	4.4	14.4	0.300212224
233	5.4	14.4	0.300212224
234	6.5	14.4	0.300204032
235	4.4	14.4	0.300204032
236	5.4	14.4	0.300204032
237	4.3	14.4	0.300204032
238	5.4	14.4	0.300204032
239	6.5	14.4	0.300204032
240	5.5	14.4	0.300331008
241	6.5	14.4	0.300331008
242	5.3	14.4	0.300331008
243	7.4	14.4	0.300331008
244	3.3	14.4	0.300097536
245	6.5	14.4	0.300077056
246	9.5	14.4	0.300077056
247	4.3	14.4	0.300077056
248	3.3	14.4	0.300077056
249	5.3	14.4	0.300077056
250	5.4	14.4	0.300077056
251	6.4	14.4	0.300077056
252	4.3	14.4	0.300077056
253	4.3	14.4	0.300077056
254	9.3	14.4	0.300077056
255	5.4	14.4	0.300077056
256	6.4	14.4	0.300077056
257	4.4	14.4	0.300077056
258	6.5	14.4	0.300077056
259	6.5	14.4	0.300077056
260	8.5	14.5	0.300457984
261	5.4	14.5	0.300457984
262	3.3	14.5	0.300457984
263	4.4	14.5	0.300457984
264	4.3	14.5	0.300457984
265	8.5	14.5	0.300449792
266	5.4	14.5	0.300449792
267	7.4	14.5	0.300449792
268	4.4	14.5	0.300449792
269	7.4	14.5	0.300449792
270	6.5	14.5	0.300449792
271	7.4	14.5	0.300449792
272	5.4	14.5	0.300449792
273	6.5	14.5	0.300449792
274	7.4	14.5	0.300449792
275	5.4	14.4	0.300089344
276	5.4	14.4	0.300068864
277	4.3	14.4	0.300068864
278	4.3	14.4	0.300068864
279	6.5	14.4	0.300068864
280	4.3	14.4	0.300068864
281	3.3	14.4	0.300068864
282	5.4	14.4	0.300068864
283	2.1	14.4	0.300068864
284	6.5	14.4	0.300068864
285	6.5	14.4	0.300068864
286	3.3	14.4	0.300068864
287	3.3	14.4	0.300068864
288	3.3	14.4	0.300068864
289	4.3	14.4	0.300068864
290	4.4	14.4	0.300068864
291	7.5	14.4	0.300068864
292	5.4	14.4	0.30019584
293	6.4	14.4	0.30019584
294	6.5	14.4	0.30019584
295	6.5	14.4	0.30019584
296	7.5	14.4	0.300187648
297	7.4	14.4	0.300187648
298	4.3	14.4	0.300187648
299	6.3	14.4	0.300187648
300	4.4	14.4	0.300314624
301	5.4	14.4	0.300314624
302	6.5	14.4	0.300314624
303	5.4	14.4	0.300326912
304	5.4	14.4	0.300355584
305	7.5	14.4	0.300384256
306	7.4	14.4	0.300097536
307	8.3	14.4	0.300064768
308	5.5	14.4	0.300064768
309	5.4	14.4	0.300064768
310	6.5	14.4	0.300064768
311	6.4	14.4	0.300064768
312	5.3	14.4	0.300064768
313	5.4	14.4	0.300064768
314	5.2	14.4	0.300064768
315	4.4	14.4	0.300064768
316	6.5	14.4	0.300064768
317	4.4	14.4	0.300064768
318	8.3	14.4	0.300064768
319	5.4	14.4	0.300064768
320	6.5	14.5	0.300445696
321	7.4	14.5	0.300445696
322	7.5	14.5	0.300445696
323	5.4	14.5	0.300445696
324	5.4	14.5	0.300572672
325	4.3	14.5	0.300572672
326	4.4	14.5	0.300572672
327	4.3	14.5	0.300572672
328	5.4	14.5	0.300572672
329	4.4	14.5	0.300572672
330	4.3	14.5	0.30056448
331	7.4	14.5	0.30056448
332	4.4	14.5	0.30056448
333	4.3	14.5	0.30056448
334	4.3	14.5	0.30056448
335	8.4	14.5	0.30056448
336	4.4	14.5	0.30056448
337	5.4	14.4	0.300204032
338	9.5	14.4	0.300179456
339	5.3	14.4	0.300179456
340	6.5	14.4	0.300179456
341	4.4	14.4	0.300179456
342	9.4	14.4	0.300179456
343	5.4	14.4	0.300179456
344	4.2	14.4	0.300179456
345	4.2	14.4	0.300179456
346	5.3	14.4	0.300179456
347	6.4	14.4	0.300179456
348	10.3	14.4	0.300179456
349	3.3	14.4	0.300179456
350	6.5	14.4	0.300179456
351	5.4	14.4	0.300179456
352	4.3	14.4	0.300179456
353	4.4	14.4	0.300179456
354	5.4	14.4	0.300179456
355	3.3	14.4	0.300179456
356	6.5	14.4	0.300179456
357	4.4	14.4	0.300179456
358	6.3	14.4	0.300179456
359	5.5	14.4	0.300179456
360	7.4	14.4	0.300306432
361	4.4	14.4	0.300306432
363	4.4	14.4	0.300306432
364	4.4	14.4	0.300294144
365	5.3	14.5	0.30042112
366	5.5	14.5	0.30042112
367	3.3	14.5	0.30042112
368	6.4	14.5	0.30042112
369	5.5	14.4	0.300204032
370	7.5	14.4	0.300273664
371	5.4	14.4	0.300232704
372	6.4	14.4	0.300224512
373	6.4	14.4	0.300224512
374	5.4	14.4	0.300224512
375	8.4	14.4	0.300224512
376	3.2	14.4	0.300224512
377	3.2	14.4	0.30021632
378	3.3	14.4	0.30021632
379	7.4	14.4	0.30021632
380	5.4	14.4	0.30021632
381	10.5	14.5	0.300470272
382	5.4	14.5	0.300470272
383	5.4	14.5	0.300470272
384	4.4	14.5	0.300470272
385	6.5	14.5	0.300470272
386	5.3	14.5	0.300470272
387	6.5	14.5	0.300470272
388	6.5	14.5	0.300470272
389	5.5	14.5	0.300597248
390	7.4	14.5	0.300597248
391	4.3	14.5	0.300597248
392	7.5	14.5	0.300597248
393	5.4	14.5	0.300597248
394	7.6	14.5	0.300589056
395	9.3	14.5	0.300589056
396	6.5	14.5	0.300589056
397	7.4	14.5	0.300589056
398	5.3	14.5	0.300589056
399	4.4	14.5	0.300589056
400	4.4	14.5	0.300589056
401	6.5	14.4	0.300228608
402	4.4	14.4	0.300208128
403	5.3	14.4	0.300208128
404	5.4	14.4	0.300208128
405	3.3	14.4	0.300208128
406	4.4	14.4	0.300208128
407	4.1	14.4	0.300208128
408	5.3	14.4	0.300208128
409	4.4	14.4	0.300208128
410	4.3	14.4	0.300208128
411	4.3	14.4	0.300208128
412	5.4	14.4	0.300208128
413	6.5	14.4	0.300208128
414	4.4	14.4	0.300208128
415	4.4	14.4	0.300208128
416	8.2	14.4	0.300208128
417	4.3	14.4	0.300208128
418	8.4	14.4	0.300208128
419	4.4	14.4	0.300208128
420	3.3	14.4	0.300208128
421	4.4	14.4	0.300208128
422	3.3	14.4	0.300208128
423	4.3	14.4	0.300208128
424	7.4	14.4	0.300208128
425	2.2	14.4	0.300208128
426	7.6	14.4	0.300208128
427	8.4	14.4	0.300208128
428	6.5	14.4	0.300199936
429	7.4	14.4	0.300326912
430	3.4	14.4	0.300326912
431	5.4	14.4	0.300326912
432	6.5	14.4	0.300326912
433	5.5	14.4	0.300326912
434	4.4	14.5	0.300453888
435	7.5	14.4	0.300228608
436	5.4	14.4	0.300199936
437	7.4	14.4	0.300199936
439	6.3	14.4	0.300199936
440	5.4	14.4	0.300199936
441	4.3	14.4	0.300371968
442	5.5	14.4	0.300347392
443	5.4	14.4	0.300347392
444	6.5	14.4	0.300347392
445	4.4	14.4	0.300347392
446	6.4	14.4	0.300347392
447	5.4	14.4	0.300347392
448	7.4	14.4	0.300347392
449	5.4	14.4	0.300347392
450	6.5	14.4	0.300347392
451	7.5	14.4	0.300347392
452	8.4	14.4	0.300347392
453	6.5	14.5	0.300474368
454	5.3	14.5	0.300474368
455	7.4	14.5	0.300474368
456	5.4	14.5	0.300474368
457	4.3	14.5	0.300474368
458	3.4	14.5	0.300474368
459	5.4	14.5	0.300474368
460	4.4	14.5	0.300466176
461	5.4	14.5	0.300466176
462	8.5	14.5	0.300466176
463	7.4	14.5	0.300466176
464	3.3	14.5	0.300466176
465	6.4	14.5	0.300466176
466	4.4	14.5	0.300593152
467	6.5	14.5	0.300593152
468	7.4	14.4	0.300220416
469	4.0	14.4	0.300191744
470	7.4	14.4	0.300191744
471	5.3	14.4	0.300191744
472	5.4	14.4	0.300191744
473	5.4	14.4	0.300191744
474	7.4	14.4	0.300191744
475	6.4	14.4	0.300191744
476	6.2	14.4	0.300191744
477	5.4	14.4	0.300191744
478	4.4	14.4	0.300191744
479	4.2	14.4	0.300191744
480	5.3	14.4	0.300191744
481	5.2	14.4	0.300191744
482	3.1	14.4	0.300191744
483	2.1	14.4	0.300191744
484	3.1	14.4	0.300191744
485	4.1	14.4	0.30031872
486	7.2	14.4	0.30031872
487	5.4	14.4	0.30031872
488	6.5	14.4	0.30031872
489	4.3	14.4	0.30031872
490	7.5	14.5	0.300445696
491	2.2	14.5	0.300445696
492	4.3	14.5	0.300445696
493	5.5	14.5	0.300437504
494	5.4	14.5	0.300437504
495	4.3	14.5	0.30056448
496	5.5	14.5	0.30056448
497	5.4	14.5	0.30056448
498	7.5	14.5	0.30056448
499	6.5	14.5	0.30056448
500	2.1	14.5	0.300691456
501	5.4	14.5	0.300437504
502	4.4	14.5	0.300437504
503	5.4	14.5	0.300437504
504	4.4	14.5	0.300437504
505	4.4	14.5	0.300437504
506	4.3	14.5	0.300437504
507	3.3	14.5	0.300437504
508	4.3	14.5	0.300437504
509	4.4	14.5	0.300437504
510	4.4	14.5	0.300437504
511	5.4	14.5	0.300437504
512	3.4	14.5	0.300437504
513	5.4	14.5	0.300437504
514	4.1	14.5	0.300437504
515	2.1	14.5	0.300437504
516	3.3	14.5	0.300437504
517	4.3	14.5	0.300437504
518	5.4	14.5	0.30056448
519	5.4	14.5	0.30056448
520	5.4	14.5	0.300560384
521	4.3	14.5	0.300560384
522	4.4	14.5	0.300560384
523	6.4	14.5	0.300560384
524	7.4	14.5	0.300552192
525	6.5	14.5	0.300552192
526	3.3	14.5	0.300552192
527	4.3	14.5	0.300679168
528	4.2	14.5	0.300679168
529	7.4	14.5	0.300679168
530	5.3	14.5	0.300679168
531	6.3	14.5	0.301060096
532	3.2	14.5	0.301060096
533	8.3	14.5	0.301060096
534	4.3	14.5	0.301060096
535	5.3	14.5	0.300806144
536	6.4	14.5	0.300806144
537	4.3	14.5	0.300806144
538	5.4	14.5	0.300806144
539	4.3	14.5	0.300806144
540	6.3	14.5	0.300806144
541	6.2	14.5	0.300806144
542	6.1	14.5	0.300806144
543	6.2	14.5	0.300806144
544	3.3	14.5	0.300806144
545	4.2	14.5	0.300806144
546	6.4	14.5	0.300806144
547	4.2	14.5	0.300806144
548	4.3	14.5	0.300806144
549	7.4	14.5	0.300806144
550	4.3	14.5	0.300806144
551	5.3	14.5	0.300806144
552	4.4	14.5	0.300806144
553	8.3	14.5	0.300806144
554	6.5	14.5	0.300797952
555	5.4	14.5	0.300797952
556	7.4	14.5	0.300797952
557	7.2	14.5	0.300797952
558	4.4	14.5	0.300797952
559	6.5	14.5	0.300797952
560	4.4	14.5	0.300797952
561	3.1	14.5	0.301432832
562	3.2	14.5	0.301432832
563	7.5	14.5	0.301432832
564	5.4	14.5	0.301432832
565	5.3	14.5	0.301432832
566	6.5	14.5	0.301432832
567	5.4	14.5	0.301432832
568	3.4	14.5	0.301432832
569	5.4	14.5	0.301432832
570	6.3	14.5	0.301432832
571	8.6	14.5	0.301207552
572	6.4	14.5	0.30117888
573	7.4	14.5	0.30117888
574	6.5	14.5	0.30117888
575	3.3	14.5	0.30117888
576	7.4	14.5	0.30117888
577	6.4	14.5	0.30117888
578	5.4	14.4	0.300294144
579	5.3	14.4	0.300290048
580	3.3	14.4	0.300290048
581	5.4	14.4	0.300290048
582	8.5	14.4	0.300417024
583	4.4	14.4	0.300417024
584	6.4	14.4	0.300417024
585	3.3	14.4	0.300417024
586	7.4	14.4	0.300417024
587	5.4	14.4	0.300417024
588	3.3	14.4	0.300408832
589	5.4	14.4	0.300408832
590	7.4	14.4	0.300408832
591	6.5	14.4	0.300408832
592	7.0	14.4	0.300408832
593	5.4	14.4	0.300408832
594	3.2	14.4	0.300408832
595	4.3	14.4	0.300408832
596	2.2	14.4	0.300408832
597	3.3	14.4	0.300408832
598	4.4	14.4	0.300408832
599	6.5	14.4	0.300408832
600	5.4	14.4	0.300408832
601	4.4	14.4	0.300408832
602	5.4	14.4	0.300408832
603	5.4	14.5	0.300535808
604	4.3	14.5	0.300535808
605	4.4	14.5	0.300535808
606	5.5	14.5	0.300535808
607	5.4	14.5	0.300535808
608	8.5	14.5	0.300535808
609	6.4	14.5	0.300662784
610	3.3	14.5	0.300662784
611	6.5	14.5	0.300662784
612	8.4	14.5	0.300662784
613	6.5	14.5	0.300662784
614	4.4	14.5	0.30078976
615	6.5	14.5	0.30078976
616	6.5	14.5	0.30078976
617	4.4	14.5	0.30078976
618	4.4	14.5	0.30078976
619	5.4	14.5	0.300916736
620	7.4	14.5	0.300916736
621	5.4	14.5	0.301416448
622	4.4	14.5	0.300425216
623	4.1	14.4	0.30040064
624	1.1	14.4	0.30040064
625	6.4	14.4	0.30040064
626	7.5	14.4	0.30040064
627	8.4	14.4	0.30040064
628	5.4	14.4	0.30040064
629	6.5	14.4	0.30040064
630	6.5	14.4	0.30040064
631	5.4	14.4	0.30040064
632	6.5	14.4	0.30040064
633	7.4	14.4	0.30040064
634	3.3	14.4	0.30040064
635	4.4	14.4	0.30040064
636	4.4	14.4	0.30040064
637	3.3	14.4	0.30040064
638	5.3	14.4	0.30040064
639	5.4	14.4	0.30040064
640	5.5	14.4	0.30040064
641	3.3	14.4	0.30040064
642	4.3	14.4	0.30040064
643	3.3	14.4	0.30040064
644	5.4	14.4	0.30040064
645	6.4	14.4	0.30040064
646	3.3	14.4	0.30040064
647	6.4	14.5	0.300527616
648	5.4	14.5	0.300527616
649	3.3	14.5	0.300527616
650	6.5	14.5	0.300527616
651	5.4	14.5	0.300654592
652	4.4	14.5	0.300654592
653	4.3	14.5	0.3006464
654	5.1	14.5	0.3006464
655	3.2	14.5	0.3006464
656	4.3	14.5	0.3006464
657	8.4	14.5	0.300773376
658	4.4	14.5	0.300773376
659	4.4	14.5	0.300773376
660	4.4	14.5	0.300773376
661	5.4	14.5	0.300773376
662	4.3	14.5	0.300900352
663	6.4	14.5	0.300900352
664	7.5	14.5	0.300900352
665	5.3	14.5	0.300900352
666	5.4	14.4	0.300404736
667	5.4	14.4	0.300392448
668	4.3	14.4	0.300392448
669	6.5	14.4	0.300392448
670	4.4	14.4	0.300392448
671	7.4	14.4	0.300392448
672	7.5	14.4	0.300392448
673	8.4	14.4	0.300392448
674	5.4	14.4	0.300392448
675	5.4	14.4	0.300392448
676	7.3	14.4	0.300392448
677	4.3	14.4	0.300392448
678	4.4	14.4	0.300392448
679	6.5	14.5	0.300519424
680	6.5	14.5	0.300519424
681	4.3	14.5	0.300773376
682	7.5	14.5	0.300773376
683	4.3	14.5	0.300773376
684	5.4	14.5	0.300773376
685	2.2	14.5	0.300765184
686	2.1	14.5	0.300765184
687	6.5	14.5	0.300765184
688	6.4	14.5	0.300765184
689	6.4	14.5	0.300765184
690	3.4	14.5	0.300765184
691	3.3	14.5	0.300765184
692	7.4	14.5	0.300765184
693	5.4	14.5	0.300765184
694	3.4	14.5	0.300765184
695	5.4	14.5	0.300765184
696	4.3	14.5	0.300765184
697	5.3	14.5	0.300765184
698	8.4	14.5	0.300765184
699	4.4	14.5	0.300765184
700	3.3	14.5	0.300765184
701	4.3	14.5	0.300765184
702	3.3	14.5	0.300765184
703	5.4	14.5	0.300765184
704	6.5	14.5	0.300765184
705	7.5	14.5	0.300765184
706	6.4	14.5	0.300765184
707	3.3	14.5	0.300765184
708	8.5	14.5	0.30089216
709	9.4	14.5	0.301400064
710	3.3	14.5	0.300544
711	6.5	14.5	0.300511232
712	6.5	14.5	0.300511232
713	6.2	14.5	0.300511232
714	4.3	14.5	0.300511232
715	3.3	14.5	0.30050304
716	4.4	14.5	0.30050304
717	3.1	14.5	0.30050304
718	3.2	14.5	0.30050304
719	3.3	14.5	0.30050304
720	6.5	14.5	0.30050304
721	5.4	14.5	0.30050304
722	4.2	14.5	0.30050304
723	7.4	14.5	0.30050304
724	5.3	14.5	0.30050304
725	4.2	14.5	0.30050304
726	3.3	14.5	0.30050304
727	3.3	14.5	0.30050304
728	6.3	14.5	0.30050304
729	4.1	14.5	0.30050304
730	4.2	14.5	0.30050304
731	4.4	14.5	0.30050304
732	3.3	14.5	0.30050304
733	5.4	14.5	0.30050304
734	6.5	14.5	0.30050304
735	7.4	14.5	0.300630016
736	3.2	14.5	0.300630016
737	5.4	14.5	0.300630016
738	4.4	14.5	0.300630016
739	5.4	14.5	0.300630016
740	5.4	14.5	0.300630016
741	4.3	14.5	0.30113792
742	3.3	14.5	0.30113792
743	7.4	14.5	0.301264896
744	5.4	14.5	0.301264896
745	4.4	14.5	0.300544
746	6.5	14.5	0.30050304
747	4.4	14.5	0.30050304
748	2.1	14.5	0.30050304
749	5.3	14.5	0.30050304
750	6.4	14.5	0.300494848
751	3.1	14.5	0.300494848
752	5.4	14.5	0.300494848
753	3.1	14.5	0.300494848
754	5.4	14.5	0.300494848
755	3.3	14.5	0.300494848
756	4.3	14.5	0.300494848
757	6.5	14.5	0.300494848
758	7.4	14.5	0.300494848
759	5.4	14.5	0.300494848
760	3.3	14.5	0.300494848
761	7.4	14.5	0.300494848
762	7.4	14.5	0.300494848
763	6.5	14.5	0.300494848
764	6.4	14.5	0.300494848
765	4.3	14.5	0.300494848
766	4.4	14.5	0.300494848
767	5.4	14.5	0.300494848
768	5.4	14.5	0.300494848
769	7.4	14.5	0.300494848
770	5.4	14.5	0.300494848
771	6.3	14.5	0.300494848
772	5.2	14.5	0.300494848
773	4.3	14.5	0.300494848
774	1.1	14.5	0.300494848
775	6.5	14.5	0.3007488
776	8.3	14.5	0.3007488
777	6.3	14.5	0.3007488
778	4.3	14.5	0.3007488
779	2.1	14.5	0.3007488
780	4.3	14.5	0.300875776
781	6.4	14.5	0.300875776
782	9.2	14.5	0.300867584
783	5.3	14.5	0.300867584
784	3.2	14.5	0.300867584
785	5.3	14.5	0.30099456
786	5.5	14.5	0.30099456
787	4.4	14.5	0.30099456
788	7.4	14.5	0.30099456
789	3.4	14.5	0.30099456
790	5.4	14.5	0.300490752
791	4.3	14.5	0.300486656
792	6.2	14.5	0.300486656
793	3.2	14.5	0.300486656
794	6.3	14.5	0.300486656
795	3.3	14.5	0.300486656
796	7.4	14.5	0.300486656
797	4.4	14.5	0.300486656
798	7.4	14.5	0.300486656
799	3.3	14.5	0.300486656
800	6.5	14.5	0.300486656
801	8.4	14.5	0.300740608
802	3.3	14.5	0.300740608
803	9.5	14.5	0.300740608
804	7.4	14.5	0.300740608
805	3.3	14.5	0.300740608
806	7.5	14.5	0.300740608
807	6.5	14.5	0.300740608
808	7.4	14.5	0.300867584
809	2.3	14.5	0.300867584
810	6.1	14.5	0.300867584
811	3.2	14.5	0.300867584
812	2.1	14.5	0.300867584
813	2.2	14.5	0.300867584
814	5.4	14.5	0.300859392
815	5.3	14.5	0.300859392
816	6.3	14.5	0.300859392
817	1.1	14.5	0.300859392
818	5.3	14.5	0.300859392
819	6.4	14.5	0.300859392
820	5.5	14.5	0.300859392
821	5.4	14.5	0.300859392
822	4.3	14.5	0.300859392
823	6.5	14.5	0.300859392
824	3.3	14.5	0.300859392
825	7.4	14.5	0.300859392
826	4.4	14.5	0.300859392
827	5.4	14.5	0.300986368
828	3.3	14.5	0.300986368
829	3.3	14.5	0.300986368
830	4.4	14.5	0.300986368
831	4.4	14.5	0.300986368
832	4.4	14.5	0.300986368
833	6.5	14.5	0.301113344
834	5.4	14.5	0.300617728
835	2.2	14.5	0.30060544
836	6.3	14.5	0.30060544
837	3.2	14.5	0.30060544
838	4.3	14.5	0.30060544
839	4.4	14.5	0.30060544
840	5.5	14.5	0.300732416
841	6.5	14.5	0.300732416
842	8.4	14.5	0.300732416
843	4.0	14.5	0.300732416
844	6.3	14.5	0.300732416
845	7.4	14.5	0.300732416
846	4.4	14.5	0.300724224
847	6.4	14.5	0.300724224
848	3.3	14.5	0.300724224
849	5.4	14.5	0.300724224
850	7.4	14.5	0.300724224
851	3.3	14.5	0.300724224
852	3.3	14.5	0.300724224
853	5.5	14.5	0.300724224
854	5.4	14.5	0.300724224
855	5.4	14.5	0.300724224
856	4.4	14.5	0.300724224
857	6.5	14.5	0.300724224
858	4.4	14.5	0.300724224
859	2.2	14.5	0.300724224
860	6.5	14.5	0.300724224
861	4.3	14.5	0.301232128
862	4.3	14.5	0.301232128
863	5.4	14.5	0.301232128
864	5.5	14.5	0.301232128
865	7.4	14.5	0.301232128
866	6.5	14.5	0.301232128
867	5.4	14.5	0.301232128
868	5.3	14.5	0.301232128
869	7.4	14.5	0.301232128
870	7.3	14.5	0.301232128
871	4.4	14.5	0.301232128
