timeFrame	bandUsed
2	3.7954999999999997
3	25.65298
4	43.100500000000004
5	62.9094
6	75.4464
6	0.0257812
7	78.7637
7	0.0386718
8	73.267
8	0.0386718
9	69.9058
9	0.0386718
10	69.89
10	0.0386718
11	74.23060000000001
12	74.459
13	76.0336
14	79.7877
15	79.6431
16	76.6674
17	77.025
18	93.3951
19	82.1241
20	77.315
21	86.35759999999999
22	75.812
23	76.0767
24	92.0453
24	0.0507812
25	83.7293
25	0.0507812
26	81.0022
26	0.0507812
27	81.7928
27	0.0507812
28	71.6343
29	68.6705
30	79.799
31	4.174411
32	25.881999999999998
33	28.9545
34	52.592800000000004
35	80.3059
36	76.81110000000001
37	91.97659999999999
38	83.34469999999999
39	72.182
40	93.7539
41	71.52850000000001
42	74.8318
43	68.99340000000001
44	70.6914
45	81.3523
46	97.01950000000001
47	73.5668
48	68.7351
49	71.19069999999999
50	71.0553
51	90.3937
52	96.8965
53	74.6013
54	79.9062
55	76.6373
56	78.0998
57	80.1047
58	100.0957
59	62.4584
60	65.0992
61	46.0939
62	42.3842
63	66.5587
64	96.4871
65	90.0266
66	102.28049999999999
67	105.24960000000002
68	80.7903
69	94.4195
70	92.2988
71	109.6668
72	82.1235
73	107.43710000000002
74	97.5797
75	72.7231
76	88.2908
77	83.0389
78	71.1842
79	84.8785
80	85.2889
81	105.8074
82	90.7666
83	109.772
84	64.65719999999999
84	0.0507812
85	74.4048
85	0.0507812
86	59.39489999999999
86	0.0507812
87	52.4351
87	0.0507812
88	67.0309
89	91.851
90	76.1297
91	73.2459
92	95.991
93	53.944100000000006
94	58.5098
95	82.8027
96	70.7793
97	83.7268
98	101.8426
99	78.5262
100	88.10140000000001
101	85.3674
102	66.2744
103	84.0701
104	79.4785
105	74.56540000000001
106	87.382
107	85.5095
108	95.764
109	99.9102
110	84.2441
111	69.9563
112	61.3935
113	71.25
114	66.6668
115	93.9504
116	100.7021
117	71.71459999999999
118	86.0299
119	78.2544
120	77.2622
121	88.217
122	91.7549
123	83.2066
124	83.28
125	63.5365
126	56.082800000000006
127	69.4035
128	70.543
129	84.7602
130	84.7602
131	64.2587
132	84.934
133	87.4614
134	65.4213
135	73.2629
136	40.1709
137	67.7633
138	55.198800000000006
139	58.8271
140	58.9232
141	44.5203
142	56.2442
143	56.2442
144	63.9029
144	0.0507812
145	66.6648
145	0.0507812
146	39.4689
146	0.0507812
147	61.4597
147	0.0507812
148	61.4597
148	0.0507812
149	54.3834
150	71.8463
151	75.8796
152	63.6895
153	76.8649
154	58.68690000000001
155	52.81270000000001
156	45.463899999999995
157	45.463899999999995
158	37.43377
159	57.3176
160	77.65039999999999
161	77.65039999999999
162	79.5547
163	66.35589999999999
164	63.3954
165	88.785
166	95.1695
167	114.6006
168	117.4504
169	96.9256
172	30.281999999999996
173	41.3022
174	42.9924
175	52.2967
176	41.376599999999996
177	37.1713
178	43.654700000000005
179	50.2471
180	60.7248
181	52.1853
182	43.5496
183	67.9268
184	54.192299999999996
185	52.747099999999996
186	84.4922
187	57.283
188	52.0387
189	74.0441
190	59.112899999999996
191	63.29260000000001
192	94.9451
193	90.4339
194	81.632
195	79.30799999999999
196	73.8037
197	57.5261
198	51.8888
199	54.516999999999996
200	54.516999999999996
201	45.9219
202	1.7191412
203	3.502736
204	12.62793
204	0.0507812
205	12.62793
205	0.0507812
206	41.6828
206	0.0507812
207	47.4482
207	0.0507812
208	41.2559
209	46.9617
