timeFrame	bandUsed
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
17	4.841993
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
17	4.841993
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
17	4.841993
18	6.37441
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
17	4.841993
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
1	0.933594
2	1.5496109999999998
3	5.804495999999999
4	8.999996
5	11.59357
6	21.644769999999998
7	18.29591
8	21.01763
9	16.76578
10	5.421685
11	18.28831
12	15.23462
13	14.73985
14	14.843
15	2.291401
16	1.519531
17	4.841993
18	6.37441
19	10.307035
20	10.925
21	12.52593
22	12.28362
23	10.16621
24	6.849996999999999
25	19.08362
26	19.40506
27	17.540010000000002
28	18.37563
29	21.563429999999997
30	0.22558640000000002
31	4.531250999999999
32	5.142775
33	13.534379999999999
34	28.094150000000003
35	30.40504
36	30.11502
37	27.077730000000003
38	17.13437
39	17.43007
40	35.569300000000005
41	31.20684
42	31.22133
43	27.22362
44	2.822266
45	2.151953
46	1.520311
47	0.6574220000000001
48	0.103125
49	0.103125
50	40.2885
51	41.82089
52	42.3881
53	43.30258
54	4.02519
55	2.292974
56	2.408984
57	2.1648419999999997
58	2.951175
59	3.376559
60	3.003516
61	2.333203
62	1.54688
63	12.497433000000001
64	12.818923000000002
65	25.40532
66	30.536949999999997
67	31.128349999999998
68	18.682399999999998
69	24.63667
70	12.371860000000002
71	13.02972
72	22.017020000000002
73	38.7584
74	33.23025
75	33.990050000000004
76	28.52205
77	18.94334
78	1.8804640000000001
79	0.8628910000000001
80	7.0183610000000005
81	7.0183610000000005
82	39.63008000000001
83	44.98652
84	45.282219999999995
85	46.72632
86	47.499829999999996
87	14.888079999999999
88	15.503129999999999
89	15.503129999999999
90	13.08597
91	16.76972
92	17.06542
93	16.45879
94	17.14161
95	0.295703
96	36.7356
97	37.328500000000005
98	38.11489
99	38.50231
100	2.655469
101	2.655469
102	3.428903
103	3.390236
104	2.7070350000000003
105	3.163869
106	2.570897
107	1.733012
108	1.049804
109	0.295703
115	7.79297
116	7.79297
117	7.79297
118	7.79297
119	0.5929685
121	7.365629
122	7.365629
123	7.365629
124	12.41247
125	5.34258
126	5.34258
128	8.657423
129	16.399
130	17.416610000000002
131	17.712310000000002
132	25.3092
133	16.94745
134	14.45002
135	13.432409999999999
136	20.89262
137	45.06657
138	45.556439999999995
139	41.32985
140	41.32985
141	34.5529
142	3.1945300000000003
143	3.221089
144	3.008397
145	3.241216
146	2.558011
147	2.14551
148	1.0376951
149	0.5285159
150	6.815232
151	7.110942
152	26.565260000000002
153	31.49062
154	31.78632
155	31.22834
156	36.49827
157	17.33963
158	18.17679
159	10.76797
160	0.591406
161	0.887109
162	6.867971
163	7.163671
164	13.04744
165	17.67134
166	17.96704
167	17.466639999999998
168	19.65584
169	20.54536
170	18.03247
171	62.13048
172	62.292429999999996
173	54.59393
174	52.14867
175	52.75523999999999
176	3.898634
177	4.137105
178	4.001754
179	3.1509780000000003
180	3.073635
181	2.584571
182	1.888479
183	1.804689
184	3.53946
185	8.19258
186	9.06269
187	12.79594
188	56.00607
189	58.82284
190	52.77106
191	51.04804
192	0.7089847
193	1.114258
194	1.565428
195	2.364651
196	2.757813
197	3.363676
198	2.5451129999999997
199	2.093941
200	1.294726
201	0.901562
202	0.295703
207	5.604294
208	5.900004
209	5.900004
210	12.667629999999999
211	12.96333
212	7.358981
213	11.70626
214	16.941769999999998
215	10.46992
216	10.17422
217	15.481869999999999
218	41.83576
219	42.14355
220	42.14355
221	42.14355
222	41.94258
223	53.16521
224	0.940234
225	1.758788
226	2.054491
227	2.531444
228	3.150197
229	3.060738
230	3.233981
231	3.0220659999999997
232	3.679489
233	3.060746
234	2.209961
235	1.2181644
236	0.6574215
238	11.016034
239	12.188275
240	12.188275
241	20.24528
242	20.54098
243	22.21715
244	21.92145
245	27.31385
246	19.25685
247	24.32517
248	11.052150000000001
249	16.49316
250	11.10078
251	17.22698
252	12.15856
253	43.07387
254	37.63283
255	42.18593
256	36.05981
257	5.060738000000001
258	11.92635
259	12.22205
260	16.24907
261	16.54477
262	16.38519
263	12.8613
264	14.046529999999999
265	15.486339999999998
266	15.486339999999998
267	21.007649999999998
268	26.44627
269	22.6412
270	21.86118
271	19.65859
272	18.5762
273	19.1676
274	54.70979
275	50.77633
276	43.767360000000004
277	39.23225
278	40.03144
279	3.93574
280	4.00098
281	3.085738
282	3.343558
283	2.8609340000000003
284	2.635354
285	1.816801
286	1.521098
287	0.850781
288	7.932614
289	31.309189999999997
290	32.16487
291	37.92658
292	38.22228
293	42.40601
294	16.32443
295	16.02873
296	15.57912
297	17.06876
298	16.77306
299	16.30977
