txSize	cpuPerc	memoryPerc	memoryUsed
116.07352941176471	92.625	49.119119228451105	2.027589632
116.07352941176471	80.65	49.34103981960387	2.037825536
116.07352941176471	69.3	49.041471844879986	2.02438656
116.07352941176471	81.125	49.054479271028086	2.02518528
116.07352941176471	88.375	49.17482278623039	2.03042816
116.07352941176471	81.075	49.35404724575198	2.03917312
116.07352941176471	82.75	49.34749388601324	2.038362112
116.07352941176471	80.775	49.32147903371703	2.037559296
116.07352941176471	66.8	49.31820235384767	2.0366131199999997
116.07352941176471	76.075	49.32147903371703	2.036477952
116.07352941176471	82.2	49.32147903371703	2.037284864
116.07352941176471	82.925	49.34103981960387	2.038362112
116.07352941176471	81.95	49.34103981960387	2.038091776
116.07352941176471	85.8	49.35404724575198	2.038509568
116.07352941176471	75.07499999999999	49.26627194258462	2.033119232
116.07352941176471	94.15	49.16310617336416	2.030206976
116.07352941176471	79.1	49.327933100126394	2.039713792
116.07352941176471	87.07499999999999	49.35404724575198	2.0405248
116.07352941176471	81.45	49.32147903371703	2.0375552
116.07352941176471	98.0	49.16310617336416	2.028593152
116.07352941176471	84.45	49.35404724575198	2.037280768
116.07352941176471	84.55	49.36060060549072	2.038779904
116.07352941176471	89.525	49.112565868712366	2.02704896
116.07352941176471	87.04999999999998	49.054479271028086	2.025721856
116.07352941176471	62.75	49.28732212841209	2.034991104
116.07352941176471	97.725	49.16956023977353	2.029400064
116.07352941176471	75.67500000000001	49.32147903371703	2.03728896
116.07352941176471	84.2	49.073841470256184	2.024910848
116.07352941176471	84.14999999999999	49.35404724575198	2.039590912
116.07352941176471	98.25	49.143644680806695	2.028060672
116.07352941176471	39.175	48.79472792138351	2.013126656
116.07352941176471	86.975	49.39684267071254	2.039914496
116.07352941176471	61.099999999999994	49.2971521680202	2.03358208
116.07352941176471	64.65	49.28732212841209	2.033176576
116.07352941176471	38.95	48.79472792138351	2.015019008
116.07352941176471	80.75	49.35404724575198	2.0389027840000002
116.07352941176471	74.5	49.39833207065316	2.040250368
116.07352941176471	77.125	49.31820235384767	2.035531776
116.07352941176471	67.85	49.041471844879986	2.02303488
116.07352941176471	57.550000000000004	48.8125014273416	2.014400512
116.07352941176471	81.94999999999999	49.34103981960387	2.0370104319999998
116.07352941176471	86.8	49.35404724575198	2.037551104
116.07352941176471	61.425	49.28732212841209	2.033176576
116.07352941176471	66.025	49.27937866206209	2.033045504
116.07352941176471	84.2	49.054479271028086	2.025181184
116.07352941176471	80.925	49.32147903371703	2.037559296
116.07352941176471	81.6	49.32147903371703	2.036477952
116.07352941176471	49.574999999999996	48.98259090056071	2.0208762879999997
116.07352941176471	80.925	49.390388604303176	2.03964416
