txSize	cpuPerc	memoryPerc	memoryUsed
315.3970588235294	10.0	28.4	1.170046976
315.3970588235294	33.3	28.4	1.170059264
315.3970588235294	100.0	28.4	1.170059264
315.3970588235294	27.8	28.4	1.170354176
315.3970588235294	50.0	28.4	1.170284544
315.3970588235294	66.7	28.4	1.170046976
315.3970588235294	50.0	28.4	1.169829888
315.3970588235294	66.7	28.4	1.170059264
315.3970588235294	11.1	28.4	1.170505728
315.3970588235294	9.5	28.4	1.170284544
315.3970588235294	10.2	28.4	1.169829888
315.3970588235294	11.4	28.4	1.170386944
315.3970588235294	13.6	28.4	1.17055488
315.3970588235294	50.0	28.4	1.170284544
315.3970588235294	12.7	28.4	1.169989632
315.3970588235294	66.7	28.4	1.170059264
315.3970588235294	66.7	28.4	1.170608128
315.3970588235294	50.0	28.4	1.170059264
315.3970588235294	66.7	28.4	1.170059264
315.3970588235294	50.0	28.5	1.17456896
315.3970588235294	40.0	28.5	1.17456896
315.3970588235294	53.1	28.5	1.17456896
15.3970588235294	50.0	28.6	1.178533888
315.3970588235294	16.4	28.6	1.178038272
315.3970588235294	11.4	28.6	1.178451968
315.3970588235294	50.0	28.6	1.17868544
315.3970588235294	27.3	28.6	1.17868544
15.3970588235294	25.0	28.6	1.178038272
315.3970588235294	100.0	28.6	1.178464256
315.3970588235294	44.4	28.6	1.178038272
315.3970588235294	8.6	28.6	1.178464256
315.3970588235294	80.0	28.6	1.17827584
315.3970588235294	70.3	28.6	1.179578368
315.3970588235294	75.9	28.6	1.179660288
315.3970588235294	69.7	28.6	1.179508736
315.3970588235294	15.4	28.6	1.17950464
315.3970588235294	66.7	28.6	1.179516928
315.3970588235294	70.9	28.6	1.17952512
315.3970588235294	66.7	28.6	1.179578368
315.3970588235294	88.0	28.6	1.179578368
315.3970588235294	69.6	28.6	1.179516928
315.3970588235294	73.7	28.6	1.179578368
315.3970588235294	75.2	28.6	1.179516928
315.3970588235294	82.5	28.6	1.17952512
315.3970588235294	89.0	28.6	1.179516928
315.3970588235294	100.0	28.6	1.179578368
315.3970588235294	65.5	28.6	1.179578368
315.3970588235294	28.6	30.3	1.250021376
315.3970588235294	28.6	30.3	1.250172928
315.3970588235294	21.6	29.0	1.198194688
315.3970588235294	22.2	30.3	1.248497664
315.3970588235294	50.0	29.1	1.199218688
315.3970588235294	27.3	30.3	1.248919552
315.3970588235294	33.3	29.1	1.199091712
315.3970588235294	29.2	30.3	1.249046528
315.3970588235294	33.3	29.1	1.199345664
315.3970588235294	52.9	29.1	1.199345664
315.3970588235294	50.0	29.1	1.199091712
315.3970588235294	100.0	29.1	1.199091712
315.3970588235294	100.0	30.3	1.248632832
315.3970588235294	25.0	29.1	1.199218688
315.3970588235294	16.7	30.3	1.250021376
315.3970588235294	50.0	29.1	1.199091712
315.3970588235294	100.0	29.1	1.199091712
315.3970588235294	25.0	30.3	1.250172928
315.3970588235294	28.6	30.3	1.249165312
315.3970588235294	33.3	29.1	1.199218688
315.3970588235294	40.0	29.1	1.199345664
315.3970588235294	33.3	29.1	1.199218688
315.3970588235294	33.3	30.3	1.249165312
315.3970588235294	50.0	29.1	1.199091712
315.3970588235294	27.6	30.3	1.249165312
315.3970588235294	50.0	30.3	1.248886784
315.3970588235294	66.7	30.3	1.248632832
315.3970588235294	50.0	29.1	1.199091712
315.3970588235294	27.3	30.3	1.249165312
315.3970588235294	33.3	29.1	1.199091712
315.3970588235294	50.0	29.1	1.199091712
315.3970588235294	22.7	30.3	1.248632832
315.3970588235294	29.4	30.3	1.249165312
315.3970588235294	60.0	29.1	1.199345664
315.3970588235294	50.0	29.1	1.199218688
315.3970588235294	32.3	30.3	1.248497664
315.3970588235294	100.0	30.3	1.248497664
315.3970588235294	66.7	29.1	1.199218688
315.3970588235294	28.6	30.3	1.248886784
315.3970588235294	33.3	29.1	1.199091712
315.3970588235294	33.3	29.1	1.199218688
315.3970588235294	29.0	29.1	1.199091712
315.3970588235294	21.3	30.3	1.250021376
315.3970588235294	50.0	30.3	1.250852864
315.3970588235294	50.0	30.3	1.250533376
315.3970588235294	8.9	30.3	1.250246656
5.3970588235294	100.0	30.3	1.250172928
315.3970588235294	100.0	30.3	1.250172928
315.3970588235294	100.0	30.3	1.250852864
315.3970588235294	8.0	30.3	1.250701312
315.3970588235294	33.3	31.1	1.283944448
315.3970588235294	31.4	31.1	1.28227328
315.3970588235294	28.6	31.1	1.284247552
315.3970588235294	66.7	31.1	1.28280576
315.3970588235294	100.0	31.1	1.283670016
315.3970588235294	20.0	31.1	1.28303104
315.3970588235294	33.3	31.1	1.28303104
315.3970588235294	100.0	31.1	1.283772416
315.3970588235294	50.0	31.1	1.28280576
15.3970588235294	33.3	31.1	1.282502656
315.3970588235294	33.3	31.1	1.283506176
315.3970588235294	33.3	31.1	1.283919872
315.3970588235294	25.0	31.1	1.283682304
315.3970588235294	50.0	31.1	1.284128768
315.3970588235294	1.9	31.1	1.283670016
315.3970588235294	43.1	31.1	1.282113536
315.3970588235294	30.0	31.1	1.28280576
315.3970588235294	50.0	31.1	1.283670016
315.3970588235294	50.0	31.1	1.283948544
315.3970588235294	33.3	31.1	1.28280576
315.3970588235294	50.0	31.1	1.28280576
315.3970588235294	14.0	31.1	1.283837952
315.3970588235294	100.0	31.1	1.28303104
315.3970588235294	100.0	31.1	1.28329728
315.3970588235294	100.0	31.1	1.283878912
315.3970588235294	25.0	31.1	1.283772416
315.3970588235294	100.0	31.1	1.283506176
15.3970588235294	25.0	31.1	1.28227328
315.3970588235294	100.0	31.1	1.283506176
315.3970588235294	30.4	31.1	1.282654208
315.3970588235294	17.5	31.1	1.283948544
315.3970588235294	21.4	31.1	1.28280576
315.3970588235294	50.0	31.1	1.283919872
315.3970588235294	100.0	31.1	1.282654208
315.3970588235294	50.0	31.1	1.283944448
315.3970588235294	50.0	31.1	1.283506176
315.3970588235294	43.7	31.1	1.282502656
15.3970588235294	50.0	31.1	1.283448832
315.3970588235294	37.5	31.1	1.28280576
315.3970588235294	50.0	31.1	1.283448832
315.3970588235294	60.0	31.1	1.28280576
315.3970588235294	66.7	31.1	1.28303104
315.3970588235294	25.0	31.1	1.28280576
315.3970588235294	50.0	31.1	1.282654208
