txSize	cpuPerc	memoryPerc	memoryUsed
315.3970588235294	66.7	35.2	1.450704896
315.3970588235294	0.0	35.2	1.45168384
315.3970588235294	66.7	35.2	1.450909696
315.3970588235294	100.0	35.2	1.450799104
315.3970588235294	100.0	35.2	1.451515904
315.3970588235294	0.0	35.2	1.450930176
315.3970588235294	0.0	35.2	1.450868736
315.3970588235294	16.7	35.2	1.451061248
315.3970588235294	100.0	35.2	1.450541056
315.3970588235294	50.0	35.2	1.451020288
315.3970588235294	0.0	35.2	1.45168384
315.3970588235294	0.0	35.2	1.451900928
315.3970588235294	0.0	35.2	1.451196416
315.3970588235294	0.0	35.2	1.450541056
315.3970588235294	100.0	35.1	1.449742336
315.3970588235294	0.0	35.2	1.4517248
315.3970588235294	66.7	35.2	1.450909696
315.3970588235294	0.0	35.1	1.449906176
315.3970588235294	100.0	35.2	1.450344448
315.3970588235294	100.0	35.2	1.451020288
315.3970588235294	100.0	35.2	1.451196416
315.3970588235294	0.0	35.2	1.45168384
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	0.0	35.2	1.450344448
315.3970588235294	37.5	35.2	1.451892736
315.3970588235294	100.0	35.2	1.450541056
315.3970588235294	50.0	35.2	1.450037248
315.3970588235294	100.0	35.2	1.45125376
315.3970588235294	66.7	35.2	1.450909696
315.3970588235294	0.0	35.2	1.450909696
315.3970588235294	100.0	35.2	1.450930176
315.3970588235294	100.0	35.2	1.451524096
315.3970588235294	80.0	35.2	1.450909696
315.3970588235294	100.0	35.2	1.45119232
315.3970588235294	0.0	35.2	1.450037248
315.3970588235294	75.0	35.2	1.450909696
315.3970588235294	100.0	35.2	1.450909696
315.3970588235294	100.0	35.1	1.449824256
315.3970588235294	0.0	35.2	1.451360256
315.3970588235294	0.0	35.2	1.451196416
315.3970588235294	0.0	35.1	1.449906176
315.3970588235294	100.0	35.2	1.451524096
315.3970588235294	0.0	35.1	1.449070592
315.3970588235294	0.0	35.2	1.451020288
315.3970588235294	50.0	35.2	1.451876352
315.3970588235294	100.0	35.2	1.45119232
315.3970588235294	100.0	35.2	1.452032
315.3970588235294	0.0	35.2	1.451876352
315.3970588235294	0.0	35.2	1.451708416
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	66.7	35.2	1.45168384
315.3970588235294	80.0	35.2	1.450237952
315.3970588235294	0.0	35.2	1.4517248
315.3970588235294	100.0	35.2	1.450364928
315.3970588235294	100.0	35.2	1.450692608
315.3970588235294	0.0	35.2	1.450401792
315.3970588235294	57.1	35.2	1.450909696
315.3970588235294	0.0	35.2	1.451515904
315.3970588235294	50.0	35.2	1.451020288
315.3970588235294	33.3	35.2	1.451524096
315.3970588235294	50.0	35.1	1.449590784
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	100.0	35.2	1.450672128
315.3970588235294	40.0	35.1	1.449365504
315.3970588235294	0.0	35.2	1.450528768
315.3970588235294	50.0	35.1	1.449906176
315.3970588235294	33.3	35.1	1.449590784
315.3970588235294	0.0	35.2	1.45125376
315.3970588235294	66.7	35.1	1.449385984
315.3970588235294	60.0	35.1	1.449844736
315.3970588235294	50.0	35.2	1.45168384
315.3970588235294	50.0	35.2	1.450074112
315.3970588235294	100.0	35.2	1.451360256
315.3970588235294	0.0	35.2	1.451360256
315.3970588235294	4.5	35.2	1.45119232
315.3970588235294	0.0	35.1	1.449365504
315.3970588235294	50.0	35.2	1.450835968
315.3970588235294	100.0	35.2	1.451524096
315.3970588235294	0.0	35.2	1.450909696
315.3970588235294	100.0	35.2	1.451876352
315.3970588235294	100.0	35.2	1.450037248
315.3970588235294	50.0	35.2	1.4517248
315.3970588235294	0.0	35.2	1.451708416
315.3970588235294	0.0	35.1	1.449213952
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	55.6	35.2	1.451360256
315.3970588235294	0.0	35.2	1.45125376
315.3970588235294	60.0	35.2	1.4509056
315.3970588235294	100.0	35.2	1.450909696
315.3970588235294	100.0	35.1	1.449742336
315.3970588235294	0.0	35.2	1.45102848
315.3970588235294	60.0	35.2	1.450074112
315.3970588235294	100.0	35.2	1.451061248
315.3970588235294	0.0	35.2	1.450541056
315.3970588235294	0.0	35.2	1.450868736
315.3970588235294	0.0	35.2	1.45119232
315.3970588235294	0.0	35.2	1.450074112
315.3970588235294	50.0	35.2	1.450868736
315.3970588235294	0.0	35.2	1.451360256
315.3970588235294	0.0	35.1	1.449213952
315.3970588235294	100.0	35.2	1.450668032
315.3970588235294	33.3	35.2	1.450541056
315.3970588235294	100.0	35.2	1.450180608
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	100.0	35.2	1.450999808
315.3970588235294	100.0	35.1	1.449906176
315.3970588235294	0.0	35.2	1.451360256
315.3970588235294	50.0	35.2	1.450868736
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	100.0	35.2	1.451524096
315.3970588235294	33.3	35.2	1.450074112
315.3970588235294	100.0	35.2	1.451515904
315.3970588235294	100.0	35.2	1.451524096
315.3970588235294	50.0	35.2	1.4517248
315.3970588235294	100.0	35.2	1.45119232
315.3970588235294	0.0	35.2	1.452032
315.3970588235294	0.0	35.2	1.450541056
315.3970588235294	100.0	35.2	1.450868736
315.3970588235294	100.0	35.2	1.4517248
315.3970588235294	50.0	35.2	1.45168384
315.3970588235294	100.0	35.2	1.451876352
315.3970588235294	100.0	35.2	1.451360256
315.3970588235294	0.0	35.2	1.450037248
315.3970588235294	66.7	35.2	1.450868736
315.3970588235294	0.0	35.1	1.449906176
315.3970588235294	0.0	35.2	1.451360256
315.3970588235294	100.0	35.2	1.451900928
315.3970588235294	0.0	35.1	1.449365504
315.3970588235294	0.0	35.1	1.449365504
315.3970588235294	100.0	35.2	1.450668032
315.3970588235294	0.0	35.1	1.449906176
315.3970588235294	0.0	35.1	1.450008576
315.3970588235294	100.0	35.2	1.450541056
315.3970588235294	5.0	35.1	1.449824256
315.3970588235294	7.3	35.2	1.450401792
315.3970588235294	50.0	35.2	1.45102848
315.3970588235294	0.0	35.2	1.45119232
315.3970588235294	0.0	35.2	1.451524096
315.3970588235294	0.0	35.2	1.451876352
315.3970588235294	0.0	35.2	1.451360256
315.3970588235294	33.3	35.2	1.451900928
315.3970588235294	0.0	35.2	1.450541056
315.3970588235294	0.0	35.2	1.450508288
315.3970588235294	100.0	35.2	1.451876352
315.3970588235294	44.4	35.2	1.451020288
315.3970588235294	33.3	35.2	1.4517248
315.3970588235294	50.0	35.2	1.4517248
315.3970588235294	40.9	29.1	1.199214592
315.3970588235294	32.0	29.0	1.194725376
315.3970588235294	0.0	29.1	1.198424064
315.3970588235294	20.0	29.1	1.199214592
315.3970588235294	20.0	29.0	1.195184128
315.3970588235294	27.7	29.0	1.19703552
315.3970588235294	16.7	29.0	1.196732416
315.3970588235294	40.0	29.0	1.19627776
315.3970588235294	39.0	29.1	1.199214592
315.3970588235294	0.0	29.1	1.199009792
315.3970588235294	34.8	29.1	1.199009792
315.3970588235294	100.0	29.0	1.196883968
315.3970588235294	33.3	29.1	1.198424064
315.3970588235294	50.0	29.0	1.19703552
315.3970588235294	28.0	29.1	1.199321088
315.3970588235294	26.6	29.0	1.197846528
315.3970588235294	33.3	29.0	1.195032576
315.3970588235294	100.0	29.0	1.197694976
315.3970588235294	61.5	29.1	1.198575616
315.3970588235294	66.7	29.0	1.197694976
315.3970588235294	22.2	29.0	1.196883968
315.3970588235294	0.0	29.0	1.197694976
315.3970588235294	20.3	29.1	1.199009792
315.3970588235294	57.1	29.0	1.196883968
315.3970588235294	18.8	29.0	1.19627776
315.3970588235294	0.0	29.0	1.197846528
315.3970588235294	27.7	29.0	1.19703552
315.3970588235294	50.0	29.1	1.199009792
315.3970588235294	38.5	29.0	1.196883968
315.3970588235294	80.5	29.0	1.197694976
315.3970588235294	50.0	29.0	1.195790336
315.3970588235294	50.0	29.0	1.196732416
315.3970588235294	42.9	29.1	1.199321088
315.3970588235294	28.6	29.1	1.199214592
315.3970588235294	34.8	29.1	1.199214592
315.3970588235294	75.0	29.1	1.199009792
315.3970588235294	44.0	29.1	1.198575616
315.3970588235294	58.5	29.1	1.199214592
315.3970588235294	44.4	29.1	1.198575616
315.3970588235294	50.0	29.0	1.196732416
315.3970588235294	22.2	29.1	1.199214592
315.3970588235294	40.0	29.0	1.19703552
315.3970588235294	73.5	29.0	1.197846528
315.3970588235294	57.1	29.0	1.196883968
315.3970588235294	25.7	29.0	1.195790336
315.3970588235294	16.7	29.1	1.199009792
315.3970588235294	37.5	29.0	1.19609344
315.3970588235294	10.0	29.1	1.198575616
315.3970588235294	15.2	29.1	1.19908352
315.3970588235294	44.4	29.0	1.197846528
315.3970588235294	50.0	29.1	1.198424064
315.3970588235294	40.0	29.1	1.199009792
315.3970588235294	25.0	29.1	1.199214592
315.3970588235294	100.0	29.1	1.198424064
315.3970588235294	66.7	29.1	1.198575616
315.3970588235294	70.6	29.1	1.198575616
315.3970588235294	53.5	29.1	1.198575616
315.3970588235294	0.0	29.0	1.196883968
315.3970588235294	0.0	29.1	1.198575616
315.3970588235294	70.0	29.1	1.198575616
315.3970588235294	33.3	29.1	1.199321088
315.3970588235294	40.0	29.1	1.199214592
315.3970588235294	29.3	29.0	1.195487232
315.3970588235294	0.0	29.1	1.199321088
315.3970588235294	55.6	29.1	1.199321088
315.3970588235294	0.0	29.0	1.196883968
315.3970588235294	47.4	29.0	1.196883968
315.3970588235294	63.6	29.1	1.198575616
315.3970588235294	33.3	29.1	1.199321088
315.3970588235294	50.0	29.0	1.196732416
315.3970588235294	33.3	29.1	1.199214592
315.3970588235294	66.7	29.0	1.197846528
315.3970588235294	44.4	29.0	1.197846528
315.3970588235294	27.1	29.0	1.195032576
315.3970588235294	59.3	29.1	1.199214592
315.3970588235294	19.6	29.1	1.198575616
315.3970588235294	50.0	29.0	1.19703552
315.3970588235294	47.6	29.0	1.196883968
315.3970588235294	60.0	29.1	1.199009792
315.3970588235294	66.7	29.0	1.197846528
315.3970588235294	50.0	29.0	1.196580864
315.3970588235294	57.1	29.1	1.199214592
315.3970588235294	57.1	29.1	1.199009792
315.3970588235294	75.0	29.1	1.198575616
315.3970588235294	50.0	29.1	1.198575616
315.3970588235294	100.0	28.7	1.181868032
315.3970588235294	0.0	28.6	1.17932032
315.3970588235294	0.0	28.6	1.1788288
315.3970588235294	9.1	28.6	1.18161408
315.3970588235294	66.7	28.6	1.178906624
315.3970588235294	100.0	28.6	1.178742784
315.3970588235294	33.3	28.6	1.1788288
315.3970588235294	0.0	28.6	1.178415104
315.3970588235294	0.0	28.6	1.178578944
315.3970588235294	33.3	28.6	1.178673152
315.3970588235294	66.7	28.6	1.178906624
315.3970588235294	0.0	28.6	1.17899264
315.3970588235294	33.3	28.6	1.177894912
315.3970588235294	10.0	28.7	1.184407552
315.3970588235294	100.0	28.6	1.17905408
315.3970588235294	42.9	28.5	1.17731328
315.3970588235294	0.0	28.6	1.179488256
315.3970588235294	25.0	28.5	1.177636864
315.3970588235294	33.3	28.5	1.17731328
315.3970588235294	26.7	28.5	1.177636864
315.3970588235294	6.7	28.6	1.1788288
315.3970588235294	100.0	28.6	1.178906624
315.3970588235294	0.0	28.6	1.178906624
315.3970588235294	0.0	28.6	1.178755072
315.3970588235294	100.0	28.6	1.1788288
315.3970588235294	9.5	28.5	1.176444928
315.3970588235294	42.9	28.5	1.177636864
315.3970588235294	50.0	28.6	1.178755072
315.3970588235294	66.7	28.6	1.178251264
315.3970588235294	25.0	28.5	1.176928256
315.3970588235294	50.0	28.6	1.178087424
315.3970588235294	7.1	28.6	1.181360128
315.3970588235294	100.0	28.6	1.178415104
315.3970588235294	12.3	28.7	1.183739904
315.3970588235294	20.0	28.5	1.177636864
315.3970588235294	4.7	28.6	1.178906624
315.3970588235294	0.0	28.6	1.17905408
315.3970588235294	0.0	28.6	1.1788288
315.3970588235294	13.3	28.6	1.178755072
315.3970588235294	100.0	28.6	1.1788288
315.3970588235294	0.0	28.6	1.179480064
315.3970588235294	0.0	28.6	1.178742784
315.3970588235294	3.8	28.6	1.178836992
315.3970588235294	33.3	28.5	1.177636864
315.3970588235294	100.0	28.6	1.178906624
315.3970588235294	0.0	28.6	1.179480064
315.3970588235294	0.0	28.5	1.177636864
315.3970588235294	0.0	28.6	1.179480064
315.3970588235294	0.0	28.6	1.178087424
315.3970588235294	50.0	28.7	1.18224896
315.3970588235294	100.0	28.6	1.17932032
315.3970588235294	33.3	28.6	1.179168768
315.3970588235294	75.0	28.6	1.1788288
315.3970588235294	100.0	28.6	1.178755072
315.3970588235294	0.0	28.6	1.179070464
315.3970588235294	37.5	28.5	1.17731328
315.3970588235294	0.0	28.6	1.17932032
315.3970588235294	100.0	28.6	1.179480064
315.3970588235294	80.0	28.5	1.176928256
315.3970588235294	50.0	28.6	1.178906624
315.3970588235294	100.0	28.6	1.17932032
315.3970588235294	0.0	28.6	1.17938176
315.3970588235294	100.0	28.6	1.178742784
315.3970588235294	7.7	28.6	1.179041792
315.3970588235294	60.0	28.5	1.177636864
315.3970588235294	12.5	28.5	1.177636864
315.3970588235294	5.6	28.7	1.182932992
315.3970588235294	50.0	28.5	1.17731328
315.3970588235294	17.2	28.6	1.179488256
315.3970588235294	100.0	28.6	1.17866496
315.3970588235294	100.0	28.6	1.17938176
315.3970588235294	0.0	28.6	1.179480064
315.3970588235294	100.0	28.6	1.178906624
315.3970588235294	0.0	28.6	1.17938176
315.3970588235294	100.0	28.6	1.17932032
315.3970588235294	0.0	28.6	1.178906624
315.3970588235294	100.0	28.6	1.17866496
315.3970588235294	40.0	28.5	1.177636864
315.3970588235294	50.0	28.6	1.179168768
315.3970588235294	100.0	28.6	1.17932032
315.3970588235294	33.3	28.5	1.177636864
315.3970588235294	33.3	28.5	1.177088
315.3970588235294	21.4	28.7	1.183862784
315.3970588235294	6.2	28.6	1.17932032
315.3970588235294	0.0	28.6	1.178087424
315.3970588235294	0.0	28.6	1.178906624
315.3970588235294	0.0	29.6	1.219584
315.3970588235294	37.5	29.6	1.219129344
315.3970588235294	28.1	29.6	1.219129344
315.3970588235294	33.3	29.6	1.219129344
315.3970588235294	30.3	29.6	1.219584
315.3970588235294	0.0	29.6	1.219391488
315.3970588235294	31.6	29.6	1.219584
315.3970588235294	100.0	29.6	1.220255744
315.3970588235294	50.0	29.6	1.220231168
315.3970588235294	100.0	29.6	1.220644864
315.3970588235294	0.0	29.6	1.220329472
315.3970588235294	100.0	29.6	1.22064896
315.3970588235294	0.0	29.6	1.220816896
315.3970588235294	3.7	29.6	1.220292608
315.3970588235294	0.0	29.6	1.220747264
315.3970588235294	22.2	29.6	1.220698112
315.3970588235294	50.0	29.6	1.220653056
315.3970588235294	60.0	29.6	1.220591616
315.3970588235294	100.0	29.6	1.221664768
315.3970588235294	12.5	29.6	1.22054656
315.3970588235294	14.8	29.6	1.219649536
315.3970588235294	50.0	29.6	1.220816896
315.3970588235294	0.0	29.6	1.221656576
315.3970588235294	0.0	29.6	1.22171392
315.3970588235294	66.7	29.6	1.220329472
315.3970588235294	60.0	29.6	1.220644864
315.3970588235294	33.3	29.6	1.220292608
315.3970588235294	0.0	29.6	1.220808704
315.3970588235294	60.0	29.6	1.220493312
315.3970588235294	0.0	29.6	1.22200064
315.3970588235294	0.0	29.6	1.221132288
315.3970588235294	11.8	29.6	1.220538368
315.3970588235294	66.7	29.6	1.221459968
315.3970588235294	22.2	29.6	1.219649536
315.3970588235294	0.0	29.6	1.222193152
315.3970588235294	57.1	29.6	1.22036224
315.3970588235294	0.0	29.6	1.22103808
315.3970588235294	0.0	29.6	1.221664768
315.3970588235294	100.0	29.6	1.220419584
315.3970588235294	0.0	29.6	1.221328896
315.3970588235294	9.1	29.6	1.220911104
315.3970588235294	20.0	29.6	1.222193152
315.3970588235294	0.0	29.6	1.220808704
315.3970588235294	66.7	29.6	1.220231168
315.3970588235294	0.0	29.6	1.221840896
315.3970588235294	66.7	29.6	1.219780608
315.3970588235294	50.0	29.6	1.222193152
315.3970588235294	0.0	29.6	1.220653056
315.3970588235294	0.0	29.6	1.220329472
315.3970588235294	50.0	29.6	1.220808704
315.3970588235294	50.0	29.6	1.22087424
315.3970588235294	0.0	29.6	1.22087424
315.3970588235294	66.7	29.6	1.22181632
315.3970588235294	7.1	29.6	1.220329472
315.3970588235294	100.0	29.6	1.221656576
315.3970588235294	5.7	29.6	1.22103808
315.3970588235294	6.1	29.6	1.220329472
315.3970588235294	0.0	29.6	1.22064896
315.3970588235294	0.0	29.6	1.221840896
315.3970588235294	8.7	29.6	1.220722688
315.3970588235294	100.0	29.6	1.220653056
315.3970588235294	50.0	29.6	1.222193152
315.3970588235294	50.0	29.6	1.221840896
315.3970588235294	10.0	29.6	1.22171392
315.3970588235294	6.5	29.6	1.220583424
315.3970588235294	100.0	29.6	1.222193152
315.3970588235294	50.0	29.6	1.220173824
315.3970588235294	50.0	29.6	1.221840896
315.3970588235294	0.0	29.6	1.220657152
315.3970588235294	50.0	29.6	1.22064896
315.3970588235294	66.7	29.6	1.220493312
315.3970588235294	50.0	29.6	1.219649536
315.3970588235294	50.0	29.6	1.220173824
315.3970588235294	100.0	29.6	1.221832704
315.3970588235294	50.0	29.6	1.219649536
315.3970588235294	0.0	29.6	1.22087424
315.3970588235294	33.3	29.6	1.221668864
315.3970588235294	25.0	29.6	1.220493312
315.3970588235294	6.3	29.6	1.220911104
315.3970588235294	6.5	29.6	1.220255744
315.3970588235294	41.7	29.6	1.221840896
315.3970588235294	0.0	29.6	1.220653056
315.3970588235294	0.0	29.6	1.22087424
315.3970588235294	0.0	29.6	1.220808704
315.3970588235294	100.0	29.6	1.221074944
315.3970588235294	0.0	29.6	1.221074944
315.3970588235294	25.0	29.6	1.22093568
315.3970588235294	66.7	29.6	1.220911104
315.3970588235294	50.0	29.6	1.220911104
315.3970588235294	5.6	29.6	1.221238784
315.3970588235294	12.5	29.6	1.221156864
315.3970588235294	25.0	29.6	1.22085376
315.3970588235294	50.0	30.0	1.237000192
315.3970588235294	0.0	30.1	1.240256512
315.3970588235294	100.0	30.0	1.237250048
315.3970588235294	0.0	30.1	1.239928832
315.3970588235294	0.0	30.1	1.240334336
315.3970588235294	27.3	30.0	1.236738048
315.3970588235294	0.0	30.1	1.240092672
315.3970588235294	100.0	30.1	1.24010496
315.3970588235294	50.0	30.1	1.240334336
315.3970588235294	100.0	30.0	1.238102016
315.3970588235294	33.3	30.1	1.24010496
315.3970588235294	0.0	30.0	1.237250048
315.3970588235294	0.0	30.1	1.240334336
315.3970588235294	50.0	30.0	1.237516288
315.3970588235294	0.0	30.0	1.238429696
315.3970588235294	0.0	30.1	1.240256512
315.3970588235294	24.0	30.0	1.236475904
315.3970588235294	0.0	30.0	1.237356544
315.3970588235294	33.3	30.0	1.237000192
315.3970588235294	0.0	30.1	1.240256512
315.3970588235294	50.0	30.0	1.237516288
315.3970588235294	0.0	30.1	1.240334336
315.3970588235294	0.0	30.0	1.237250048
315.3970588235294	66.7	30.1	1.240334336
315.3970588235294	100.0	30.1	1.24010496
315.3970588235294	0.0	30.1	1.239928832
315.3970588235294	0.0	30.1	1.24010496
315.3970588235294	50.0	30.1	1.240334336
315.3970588235294	66.7	30.1	1.239670784
315.3970588235294	30.4	30.0	1.237000192
