timeFrame	bandUsed
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
15	1.864449
16	1.6013709999999999
17	3.093558
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
15	1.864449
16	1.6013709999999999
17	3.093558
18	4.3359380000000005
19	5.581246999999999
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
15	1.864449
16	1.6013709999999999
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
15	1.864449
1	1.53301
2	2.1421900000000003
3	3.383989
4	4.367581
5	5.865824
6	5.56328
7	5.65605
8	5.77715
9	5.872459999999999
10	5.35879
11	5.70468
12	5.585744
13	5.850389999999999
14	5.85196
15	1.864449
16	1.6013709999999999
17	3.093558
18	4.3359380000000005
19	5.581246999999999
20	5.578127
21	5.617379
22	5.522461
23	5.79356
24	5.81484
25	5.772268
26	5.407029
27	5.845890000000001
28	5.63398
29	5.533006
30	5.633986
31	5.597853000000001
32	5.5980430000000005
33	5.32969
34	5.4984340000000005
35	5.523826000000001
36	5.524416
37	5.124412
38	5.6117159999999995
39	5.1878910000000005
40	5.656253
41	5.411133
42	5.93164
43	5.59648
44	5.533397
45	5.355472
46	5.532226
47	0.102344
48	1.933789
49	3.1777379999999997
50	4.15801
51	5.73828
52	5.160933
53	5.263676
54	5.77578
55	5.700778
56	5.703708000000001
57	5.568168
58	5.470701
59	5.473051
60	5.457621
61	5.1972629999999995
62	5.538676
63	5.537106
64	5.535356
65	5.549996
66	5.4535160000000005
67	5.502344
68	5.499804
69	5.500584
70	5.500004000000001
71	5.627738
72	5.463471999999999
73	5.424606000000001
74	5.76894
75	5.76445
76	5.72402
77	5.620896
78	5.324809
79	1.793558
80	1.7222680000000001
81	2.5874989999999998
82	4.406638
83	5.651167
84	5.2542919999999995
85	5.79297
86	5.847849999999999
87	5.8472599999999995
88	5.84804
89	5.99043
90	5.7400400000000005
91	5.473440999999999
92	5.455275
93	5.375198
94	5.4953140000000005
95	5.495704
96	5.09785
97	5.46523
98	5.190231000000001
99	5.78008
100	5.7630799999999995
101	5.9058600000000006
102	5.666207
103	5.78653
104	5.471871999999999
105	5.6878899999999994
106	5.69746
107	5.695320000000001
108	5.84512
109	5.79961
110	5.11055
111	5.47793
112	0.923047
113	2.165629
114	3.407229
115	4.508986
116	5.435351
117	5.158792
118	5.57441
119	5.57207
120	5.49746
121	5.487108999999999
122	5.345705000000001
123	5.347655
124	5.346875000000001
125	5.345314999999999
126	5.347655
127	5.1668
128	5.487690000000001
129	5.48925
130	5.48906
131	5.638669999999999
132	5.364456000000001
133	5.42832
134	5.4293000000000005
135	5.153122000000001
136	5.59394
137	5.42774
138	5.64531
139	5.3681659999999995
140	5.63477
141	5.82324
142	5.70703
143	5.693169999999999
144	0.3792968
145	1.6019510000000001
146	2.714257
147	4.273825
148	5.238476
149	5.43809
150	5.58242
151	5.2740279999999995
152	5.411524
153	5.0765579999999995
154	6.216207
155	6.214847
156	6.2144569999999995
157	6.24023
158	6.23711
159	6.23633
160	6.23496
161	6.23379
162	6.2207
163	6.069337
164	6.19942
165	6.2009799999999995
166	6.19766
167	6.183987
168	6.21543
169	6.35079
170	6.39043
171	6.3933599999999995
172	6.39414
173	6.51641
174	6.254688
175	6.215627
176	1.279882
177	1.497462
178	2.737501
179	3.9794910000000003
180	5.2252
181	5.2261690000000005
182	5.2560519999999995
183	5.104881
184	5.449028
185	5.4513679999999995
186	5.53282
187	5.421676
188	5.564450000000001
189	5.225001
190	5.225001
191	5.190232999999999
192	5.2218789999999995
193	5.222459000000001
194	5.2261690000000005
195	5.2261690000000005
196	5.2261690000000005
197	5.133596
198	5.237106
199	5.237496
200	5.239256
201	5.354690000000001
202	5.105072999999999
203	5.143357
204	5.244727
205	5.141207
206	5.1400369999999995
