timeFrame	TimeOverhead
79	177321
76	180290
78	178304
75	181361
73	183304
79	177363
81	159786
80	176388
78	178394
83	148814
81	175369
77	179378
74	182367
75	181445
79	177459
80	176472
81	175429
83	148827
80	176419
81	175432
80	176446
79	177450
84	147916
83	148855
80	176515
77	179497
80	176535
79	177504
83	153198
80	180995
84	152623
77	184275
76	185239
82	153743
78	183353
83	153730
76	185308
77	184314
84	159539
84	159719
85	158870
84	159822
85	160066
85	161456
85	162143
85	162323
85	162305
85	162286
85	162306
85	162289
86	161360
86	161381
86	161373
86	161334
86	161345
86	161324
86	161294
86	161316
87	160388
87	160379
87	160388
87	160379
87	160371
87	160362
87	160352
87	160344
87	160335
87	160325
88	159415
88	159406
88	159396
88	159386
88	159376
88	159367
88	159361
88	159372
88	159352
84	163348
86	161421
88	159367
89	158461
89	158461
89	158444
89	158455
89	158437
89	158428
89	158408
89	158420
89	158401
86	161410
95	153638
93	155643
95	153756
97	151706
96	152783
90	158691
89	159698
96	152733
91	157785
90	158744
91	157741
90	158793
98	125577
97	151768
99	124767
95	153735
99	124756
94	154745
95	153748
99	124748
90	158764
98	125733
100	123821
99	124809
95	153839
91	157852
98	125738
96	152940
98	125782
97	151925
97	151949
98	125800
99	124977
100	123986
90	158946
90	159002
94	154978
92	156972
96	152954
92	157039
92	156988
95	154022
94	155086
99	125061
91	158024
100	124079
93	156081
92	157014
98	125886
94	155028
91	158113
97	152116
97	152037
93	156123
94	155086
94	155100
92	157054
91	158117
97	152093
96	153068
94	155142
92	157147
91	158080
97	152083
91	158170
100	124209
92	157173
99	125138
91	158191
94	155173
90	159193
94	155170
85	164249
90	159251
96	153204
93	156230
98	126128
90	159256
96	153310
95	154275
98	126183
97	152333
96	153328
94	155360
93	156360
99	125401
95	154362
93	156336
92	157415
96	153360
91	158354
90	159405
93	156399
92	157404
93	156397
93	156452
99	132758
95	161781
96	160809
93	163780
97	159846
98	133713
95	161865
92	164838
98	133675
99	132902
106	118847
104	128338
106	118850
101	131365
103	129324
100	132320
102	130303
101	131318
102	130380
103	129321
103	129413
104	128406
106	118929
106	118923
104	128395
106	118949
101	131381
101	131433
106	118976
103	129445
102	130460
103	129482
103	129451
101	131521
105	127498
104	128456
103	129447
101	131512
102	130555
102	130517
102	130492
105	127541
101	131518
100	132511
105	127550
100	132558
102	130572
100	132554
105	119138
103	129566
102	130571
105	127630
104	128638
103	129639
103	129599
102	130613
102	130666
101	131662
104	128625
104	128618
101	131652
104	128674
105	127670
104	128629
100	132682
104	128735
101	131679
100	132661
105	127757
110	117978
109	118994
109	118994
108	120036
107	121017
109	119071
110	118037
110	118112
109	119119
110	118084
109	119078
106	122113
108	120170
108	120129
109	119202
108	120156
109	119206
107	121232
106	122166
109	119200
106	122234
109	119276
109	119263
106	122288
110	118266
108	120250
110	118360
108	120368
107	121316
111	117401
107	121407
110	118401
107	121419
110	118445
107	121423
111	117464
107	121425
110	118419
108	120491
108	120484
107	121481
111	117524
106	122480
106	122451
107	121474
106	122467
110	118500
107	121551
108	120501
108	120576
111	117590
111	129865
114	170068
115	169158
114	170119
112	172118
118	166146
116	168348
119	165455
117	167479
112	172424
116	168475
112	172470
119	165501
119	165425
114	170491
116	168442
120	164475
118	166429
121	163460
113	171471
116	168532
111	173482
118	166537
113	171559
115	169573
113	171538
114	170530
112	172544
120	164496
118	166540
119	165556
114	170601
117	167544
115	169598
116	168560
115	169575
112	172570
115	169554
118	166606
120	164629
117	167594
113	171639
120	164588
118	166839
115	169868
119	165847
113	171889
112	172829
116	168878
118	166910
117	167830
119	165831
114	170913
121	163892
116	168829
114	170864
121	163884
116	168895
113	171838
119	165907
111	173864
111	173834
120	164917
119	165869
121	163922
117	167913
115	169876
117	167854
121	163884
115	169858
112	172858
111	173864
113	171876
120	164893
121	163872
120	164885
114	170866
111	173862
112	172948
121	163946
117	167878
118	166878
120	164866
119	165898
112	172930
120	164917
116	168888
113	171901
113	171872
113	171950
117	167969
114	170972
117	167953
117	168005
120	164985
118	166927
119	165998
115	169920
121	163991
114	170943
118	166954
116	169005
115	169987
112	173009
127	155130
125	157310
122	163801
123	159274
125	157281
123	159259
126	156293
123	159346
127	155336
127	155413
123	159358
122	164007
125	157451
126	156438
127	155501
127	155453
126	156490
124	158489
126	156559
125	157569
127	155621
126	156612
121	165135
127	155629
124	158651
122	164262
124	158678
128	154602
126	156712
125	157667
122	164238
129	153758
128	154603
127	155740
123	159762
125	157777
123	159728
126	156748
129	153760
125	157792
127	155795
124	158819
128	154681
121	165319
124	158794
128	154716
123	159849
126	156761
124	158805
123	159855
122	164395
129	153825
125	157790
124	158814
127	155796
122	164449
122	164411
122	164454
126	156886
123	159872
128	154756
129	153914
125	157910
126	156950
125	157874
124	158949
129	153949
123	159904
124	158919
122	164468
122	164552
124	158918
129	153938
128	154878
128	155056
128	154952
129	154024
128	155072
129	154256
128	155191
129	154225
129	154431
133	183376
134	182405
133	183449
130	191521
135	181458
130	191580
131	190544
134	182534
134	182588
133	183718
130	191818
131	190756
136	180745
130	191789
135	181674
134	182729
133	183733
136	180775
135	181772
136	180726
134	182711
132	189856
131	190820
133	183716
131	190894
136	180781
135	181777
135	181771
131	190890
131	190874
130	191842
131	190841
132	183863
131	190819
135	181861
133	183857
131	190842
133	183799
130	191957
133	183881
133	183800
133	183856
134	182816
135	181906
136	180879
136	180904
134	182912
133	183927
133	183949
135	181894
136	180947
133	183932
135	181998
134	182969
133	183982
132	190112
134	183014
130	192094
131	191059
130	192086
134	183028
132	190108
135	182000
130	192030
133	184030
130	192052
133	183990
136	205961
136	205960
138	204028
137	204999
139	203040
139	203083
138	204016
137	205087
137	205041
139	203278
139	203340
137	205353
138	204292
137	205336
137	205518
138	204454
139	203507
139	203472
138	204533
138	204554
137	205513
136	206476
138	204546
137	205525
137	205465
138	204528
139	203489
138	204510
139	203511
138	204501
139	203552
137	205500
139	213798
140	221066
161	182949
165	179039
162	181995
164	179860
163	181081
162	182053
161	183087
164	179900
162	182041
165	179109
161	183083
164	179968
164	179920
161	183057
161	183036
165	179091
163	181086
166	178138
164	179934
162	182084
162	182137
160	184108
165	179092
164	179926
160	184098
164	179993
161	183122
166	178154
165	179157
164	180024
165	179113
165	179107
163	181100
160	184112
162	182176
161	183180
165	179113
163	181125
164	180206
165	179157
163	181146
166	178221
163	181216
165	179230
161	183235
166	178492
161	183445
162	182463
161	183496
164	180374
162	182455
163	181537
160	184480
162	182514
160	184508
163	181493
160	184481
160	184557
163	181540
162	182583
163	181557
166	181352
166	181353
166	181376
166	181388
166	181405
167	186969
170	180270
170	180373
167	186988
169	181330
168	182363
170	180375
170	180360
169	181337
167	183319
167	186983
171	179406
167	186965
167	186945
169	181408
168	182376
169	181396
168	182417
169	181392
169	181365
167	186984
169	181427
167	183346
168	182441
170	180459
170	180527
169	181562
170	180482
171	179577
168	182492
166	188095
168	182531
169	181550
169	181594
168	182546
168	182519
170	180527
168	182619
168	182622
167	187178
170	180624
170	180525
167	183547
171	182993
171	183034
171	183080
171	183009
171	183040
171	183081
171	198596
174	195680
172	197686
173	196625
173	196650
172	197639
174	195681
172	197621
171	198602
173	196684
173	196613
172	197679
174	195675
173	196716
174	195691
173	196712
173	196693
173	196644
174	195669
172	197682
174	195683
174	195725
172	197667
173	196682
172	197653
172	197706
173	196707
172	197802
172	197797
179	192909
178	194019
178	194053
175	197038
174	198047
176	196038
176	196074
180	192114
177	195115
180	192115
176	196078
179	193108
177	195100
180	192090
179	193070
175	197131
177	195154
174	198076
175	197145
175	197125
180	192157
177	195097
178	194157
180	192129
176	196149
175	197084
177	195326
178	194298
178	194312
176	196321
176	196373
177	195316
177	195312
176	196408
174	198333
176	196397
175	197358
179	193422
175	197443
178	194351
177	195375
175	197403
175	197355
175	197388
179	193434
179	193405
179	193366
179	193456
178	194445
177	195427
176	196370
177	195445
178	194402
178	194422
179	193406
178	194419
176	196433
179	193434
181	204404
182	203457
181	204455
181	204397
180	205426
182	203469
180	205452
182	203495
182	203449
181	204480
181	204565
181	204536
180	205509
181	204559
182	203553
181	204597
180	205528
182	203569
181	204544
180	205527
181	204578
184	204947
186	203074
187	202138
189	200187
185	204152
186	203185
189	200176
186	203160
182	207143
187	202197
186	203131
182	207174
183	206136
182	207147
188	201207
186	203149
184	205222
189	200191
187	202224
183	206229
184	205196
183	206214
186	203253
185	204256
184	205176
186	203185
186	203217
185	204169
184	205168
186	203252
187	202224
188	201183
187	202242
184	205245
183	206214
188	201204
187	202187
185	204257
185	204215
183	206206
183	206236
184	205226
183	206217
185	204284
187	202258
187	202255
185	204306
184	205341
188	201292
184	205273
185	204291
187	202302
188	201325
186	203326
188	201360
185	204351
183	206460
188	201461
184	205433
188	201412
182	207383
183	206450
187	202480
183	206463
189	200486
188	201400
189	200473
188	201458
185	204421
190	201998
190	201993
191	198323
190	201979
190	201974
190	201996
191	198430
191	198422
190	202084
190	202096
191	198403
273	21325
189	203051
189	203035
191	198424
189	203047
190	202038
189	203028
189	203070
190	202122
190	202031
192	199084
192	199103
192	199094
192	199118
191	200101
191	200099
191	200145
191	200106
192	199187
192	199158
192	199138
191	200139
193	199341
193	199369
193	199294
194	198361
193	199335
193	199349
193	199301
194	198393
192	200317
193	199389
192	200330
193	199389
193	199378
193	199373
194	198720
192	200644
195	204040
194	205030
194	205023
195	204068
194	204999
195	204049
194	205028
195	204099
195	204068
194	205071
194	205062
194	205022
196	204152
196	204167
195	205135
195	205115
196	204188
195	205104
196	204168
195	205123
195	205145
200	150020
198	199254
198	199448
198	199559
196	205072
200	150276
200	150244
198	199560
196	205166
198	199640
198	199610
196	205142
198	199582
197	200633
197	200403
196	205193
197	200408
197	200640
200	150370
197	200390
198	199612
200	150330
196	205173
200	150375
196	205159
197	200670
197	200630
200	150365
197	200653
198	199664
199	151003
197	200426
198	199646
200	150364
200	150372
197	200699
200	150345
200	150427
200	150472
200	150550
200	150502
200	150517
200	150510
200	150640
201	149752
200	150601
200	150668
201	149798
208	114639
210	112688
210	112642
209	113617
208	114617
210	112689
209	113698
209	113656
210	112708
210	112679
208	114648
209	113629
208	114643
209	113674
208	114708
210	112744
209	113747
201	154986
209	113785
209	113723
209	113796
210	112725
210	112708
209	113758
211	114109
213	112060
212	113103
211	114087
213	112099
212	113123
213	112064
211	114057
213	112102
213	112093
212	113073
213	112054
213	112135
212	113086
212	113060
211	114067
211	114108
211	114090
211	114131
212	113107
211	114131
213	112173
212	113165
213	112193
211	114206
212	113156
210	115148
212	113168
210	115129
211	114194
212	113214
222	115967
220	118031
220	118091
218	120064
224	114259
218	120202
216	122300
220	118265
215	123311
219	119296
223	115331
223	115284
222	116338
218	120301
222	116334
224	114356
214	124390
221	117454
222	116460
221	117425
220	118489
216	122435
216	122420
220	118411
217	121465
223	115500
222	116422
219	119437
219	119509
218	120513
214	124456
217	121497
219	119502
222	116526
221	117528
218	120541
214	124548
222	116487
214	124529
221	117468
224	114567
218	120551
214	124545
217	121536
219	119498
223	115571
223	115543
218	120515
217	121508
224	114601
221	117564
224	114566
222	116529
221	117522
215	123607
219	119618
216	122611
221	117593
214	124540
223	115563
218	120619
220	118581
218	120591
217	121591
216	122624
214	124594
215	123585
217	121638
216	122591
221	117744
220	118776
217	121728
214	124793
219	119785
215	123728
215	123811
223	115753
216	122766
215	123770
215	123764
222	116773
220	118746
213	125752
219	119765
218	120786
216	122800
214	124811
217	121761
223	115807
220	118818
223	115761
222	116855
215	123767
217	121848
221	117861
215	123824
223	115867
216	122848
217	121870
216	122786
220	118805
214	125192
219	120188
215	124221
219	120214
221	118188
227	116097
225	118114
226	117120
225	118172
226	117109
226	117145
226	117187
225	118215
226	117182
225	118131
227	116204
225	118163
226	117228
226	117180
224	119140
225	118151
225	118203
224	119166
225	118233
224	119193
225	118193
224	119171
224	119193
226	117175
227	116245
226	117246
226	117226
225	118217
227	116229
230	112795
230	112817
228	117106
232	110950
231	112008
231	112117
230	113025
230	113119
228	117234
231	115724
228	120869
228	120822
231	115751
229	116783
231	115726
228	120845
227	121827
229	119906
229	119880
230	116719
230	116782
230	116743
232	114782
229	119906
229	119866
230	116744
229	119887
227	121889
231	115728
230	116778
227	121869
230	116812
230	116790
227	121890
231	115753
230	116738
228	120863
227	121852
229	119929
228	120861
232	114784
230	116740
228	120943
228	120954
227	121894
231	115735
231	115816
228	120919
231	115760
232	114760
232	117470
233	116745
232	117718
233	116819
232	117697
232	117688
232	117732
232	117746
233	118436
233	118585
233	118633
233	118649
234	117623
234	117677
233	118604
234	117667
233	118611
234	117693
234	117646
233	118648
234	117694
233	118675
234	117679
236	123339
238	121440
236	123392
238	121372
234	125426
238	121458
236	123427
235	124483
239	120575
236	123595
237	122569
234	125531
237	122600
235	124652
238	121594
239	120690
237	122712
239	120735
235	124744
237	123061
235	125014
237	123104
235	125049
239	121114
238	122054
238	122119
234	126042
237	123032
236	124106
237	123121
238	122081
235	125087
237	123070
237	123061
235	125112
238	122113
236	124063
235	125143
237	123094
235	125051
238	122130
235	125077
236	124122
236	124102
236	124113
238	122083
236	124154
239	124213
242	121434
242	121406
240	123431
240	123473
240	123463
239	124483
241	122444
240	123505
241	122517
240	123457
242	121497
240	123488
241	122468
239	124469
242	121469
240	123500
242	121491
241	122532
241	122493
242	121533
240	123534
241	122506
242	121466
239	124467
239	124487
241	122489
241	122471
242	121523
240	123591
242	121662
239	124599
241	122663
241	122593
240	123676
244	124808
243	126154
243	126139
244	125141
244	125173
243	126131
243	126294
243	126279
243	126311
243	126365
244	125362
243	126375
243	126359
242	127311
244	125453
243	126367
244	128244
245	127332
245	127337
244	128321
245	127366
244	128307
245	127331
245	127418
245	127496
245	127552
244	128578
244	128548
258	118161
249	127216
252	124282
258	118383
256	120391
257	119387
247	129372
245	131357
258	118390
251	125394
252	124347
248	128411
256	120407
250	126349
249	127353
252	124377
251	125400
255	121360
247	129451
256	120414
247	129412
250	126419
255	121421
253	123436
257	119413
256	120407
253	123489
249	127474
246	130490
254	122503
247	129465
257	119511
257	119424
252	124436
255	121443
247	129452
247	129445
258	118439
259	117533
254	122494
246	130447
257	119482
246	130547
256	120616
251	125570
253	123545
251	125642
248	128585
253	123620
248	128562
255	121657
255	121565
254	122580
250	126658
246	130591
255	121631
253	123593
256	120628
258	118612
247	129666
256	120632
249	127686
258	118690
257	119666
246	130650
251	125640
248	128663
252	124721
253	123651
246	130654
252	124718
249	127700
250	126640
250	126705
252	124706
247	129728
251	125732
248	128723
255	121747
252	124720
246	130753
250	126702
249	127714
248	128746
253	123723
245	131716
249	127787
254	122781
245	131720
247	129725
254	122788
248	128752
257	119778
249	127792
248	128816
258	118791
255	121838
252	124831
259	117836
246	130811
253	123859
246	130835
254	122783
246	130852
250	126884
248	128894
255	121886
252	124911
256	120883
248	128875
251	125909
257	119934
251	125884
251	125877
253	123953
258	118929
258	118951
249	127924
247	129937
256	120971
250	126964
257	119988
249	127961
253	123962
250	126956
256	120930
254	122987
258	119011
251	126035
250	127028
254	122978
254	123034
255	122027
254	122999
257	119986
260	126195
261	125277
260	126271
261	125268
260	126240
261	125244
261	125271
260	126262
260	126282
259	127276
259	127227
259	127291
260	126322
260	126231
259	127250
259	127322
259	127315
260	126339
261	125362
260	126314
259	127305
260	126383
259	127384
261	125395
262	126442
265	123464
264	124470
265	123419
261	127521
263	125561
263	125593
262	126635
263	125697
265	123632
263	125701
266	122659
261	127644
262	126744
263	125675
264	124736
263	125697
262	126740
264	124691
266	122711
262	126667
265	123728
264	124711
264	124677
265	123696
262	126691
264	124732
263	125734
266	122768
266	122779
262	126742
264	124785
265	123741
263	125715
265	123794
262	126765
266	122775
261	127748
264	124769
263	125791
266	122737
262	126735
261	127733
264	124757
264	124767
266	122745
265	123798
262	126792
265	123823
266	122814
265	123793
263	125836
266	122803
267	124269
266	125451
268	116300
268	116326
268	116317
267	124572
268	116344
267	124506
267	124489
268	116363
267	124614
267	124581
268	116354
268	116447
267	124605
268	116375
267	124648
267	124617
268	116387
267	124638
268	116459
269	116122
269	116074
269	116095
269	116053
269	116212
269	116205
269	116159
270	115220
269	116194
270	115272
269	116244
269	116259
272	112688
270	116471
270	116445
272	112806
273	111793
271	113785
272	112772
272	112762
273	111746
272	112762
273	111796
272	112754
270	116490
271	113853
271	113830
271	113770
273	111857
270	116491
273	111799
273	111787
271	113864
273	111779
271	113779
271	113830
271	113840
271	113866
272	112772
273	111865
270	113891
272	112835
272	112765
273	111858
270	116506
271	113815
271	113825
272	112877
270	116549
278	108777
275	111848
275	111880
277	109915
274	112928
276	111090
276	111074
277	110140
276	111142
275	112085
276	111158
274	113172
277	110154
275	112159
277	110140
274	113131
277	110131
276	111190
275	112130
275	112152
278	109120
274	113184
275	112204
274	113179
275	112128
275	112195
274	113184
278	109163
274	113176
276	111145
276	111156
275	112216
277	110148
278	109233
277	110237
278	109227
276	111199
278	109209
278	109249
274	113172
274	113254
278	109182
277	110219
276	111260
276	111170
278	109169
277	110194
274	113194
277	110174
278	111414
280	111515
279	112504
279	112768
279	112812
279	112825
279	112743
280	111791
280	111824
279	112764
279	112812
280	111854
280	111837
280	111829
279	112833
279	112846
279	112809
284	110322
283	111288
282	112351
285	109404
281	113369
284	110390
281	113455
280	114399
282	112439
283	111412
282	112466
281	113408
285	109460
282	112401
282	112451
284	110495
283	111427
281	113461
283	111503
280	114428
283	111478
283	111470
281	113504
282	112434
284	110488
281	113430
283	111502
283	111467
284	110521
285	109481
281	113464
282	112476
284	110457
284	110643
285	109717
285	109710
285	109743
284	110725
283	111739
280	114684
282	112746
280	114671
283	111671
281	113715
282	112717
282	112740
284	110723
281	113748
281	113762
284	110724
285	110414
286	109624
285	110600
285	110623
285	110638
286	109701
286	109654
288	112447
291	109781
287	113721
287	113956
290	110965
287	113999
289	111958
287	114011
289	112030
290	110939
288	112978
290	111031
289	111952
289	112023
289	112013
291	110001
288	113005
287	113996
286	114943
286	114954
286	114964
290	111007
288	112975
288	112956
289	111948
286	114937
288	112948
288	112968
289	111991
289	112001
289	111982
287	114044
290	110982
287	113999
290	110967
290	111038
291	110039
288	113011
287	113972
290	110979
287	114043
288	113136
286	115006
287	114054
288	113134
290	111123
286	115022
286	115033
289	112115
290	111105
296	113971
301	105466
300	106451
299	107487
292	118113
301	105431
298	112073
293	117117
298	112140
293	117064
298	112055
298	112078
298	112130
300	106468
296	114074
301	105535
293	117132
292	118142
298	112137
297	113169
295	115133
298	112134
294	116087
291	119160
297	113121
296	114153
295	115178
292	118108
293	117153
295	115170
295	115141
296	114138
294	116121
297	113192
297	113174
299	107534
293	117210
291	119161
294	116154
296	114207
293	117131
293	117171
299	107558
299	107582
296	114238
293	117231
297	113158
294	116191
296	114192
301	105586
295	115165
292	118235
299	107646
298	112191
301	105566
301	105600
292	118208
295	115203
299	107601
297	113236
292	118197
291	119221
298	112283
294	116256
291	119258
301	105613
301	105669
300	106601
297	113268
294	116241
296	114272
300	106672
300	106645
291	119240
297	113304
300	106612
295	115310
299	107679
297	113243
295	115288
299	107636
293	117284
292	118303
294	116348
295	115352
294	116323
299	107642
296	114286
291	119302
300	106759
301	105742
299	107714
297	113339
294	116393
292	118364
292	118418
298	112371
296	114402
291	119334
300	106774
295	115363
294	116424
293	117368
301	105724
300	106820
292	118383
300	106750
3	7941
5	6027
5	6020
5	6001
2	8992
4	6983
4	7055
2	9077
5	6078
2	9038
5	5999
4	7072
3	8075
3	8056
5	6025
4	7047
4	7063
2	9018
2	9058
3	8069
5	6110
4	7143
4	7094
4	7114
4	7085
3	8107
5	6076
5	6096
2	9116
5	6059
3	8151
2	9079
4	7070
3	8101
2	9131
2	9060
2	9092
3	8094
3	8072
3	8144
10	6040
6	10067
9	7013
9	7069
7	9053
10	6090
7	9045
7	9037
8	8078
6	10094
6	10118
10	6128
9	7111
8	8095
6	10188
7	9121
10	6186
8	8182
7	9194
6	10151
10	6121
9	7199
9	7183
10	6157
9	7151
8	8216
8	8239
10	6181
