timeFrame	bandUsed
2	1.2480470000000001
2	0.2919919
3	1.6640679999999999
3	0.3306642
4	2.365626
4	0.3306642
5	2.781641
5	0.3306642
6	2.365626
6	0.3306642
7	2.93672
8	2.80039
9	2.638281
10	3.61289
11	3.23437
12	3.27305
13	3.8199300000000003
14	3.4546900000000003
15	2.7429699999999997
16	3.9875
17	3.45351
18	3.41484
19	4.2003900000000005
20	3.46211
21	2.8914099999999996
22	3.7363299999999997
23	3.35
24	0.909375
25	1.691406
26	2.36445
27	2.7675799999999997
28	4.66563
29	4.66563
30	4.0460899999999995
31	5.2461
32	5.2461
33	3.39257
34	3.3019499999999997
35	1.214844
36	1.9710900000000002
37	2.29258
38	2.88945
39	4.55664
40	4.53789
41	5.19062
42	5.2875
43	3.91719
44	4.3699200000000005
45	3.5250000000000004
46	3.5374999999999996
47	3.11328
48	6.45898
49	7.228910000000001
50	6.75352
51	7.34219
52	4.05
53	2.81055
54	3.16289
55	3.1707
56	1.292578
57	1.975784
58	2.4304699999999997
59	2.88516
60	4.78906
61	4.5984300000000005
62	4.125780000000001
62	0.0507812
63	4.90118
63	0.0507812
64	4.862500000000001
64	0.0507812
65	3.3746099999999997
65	0.0507812
66	3.8222699999999996
66	0.0507812
67	3.45039
68	2.59765
69	4.60352
70	3.9581999999999997
71	3.74024
72	4.00234
73	3.59297
74	1.378125
75	1.296094
76	1.296094
77	1.296094
78	1.051953
79	0.8769530000000001
80	0.954297
81	1.077734
82	1.077734
83	0.3242184
84	0.84375
85	0.809766
86	1.0207030000000001
87	1.221485
88	1.221485
89	1.221485
90	0.296875
91	0.296875
92	4.8074200000000005
93	5.74297
94	5.8621099999999995
95	7.47265
96	10.02031
97	6.64805
98	5.813280000000001
99	5.69375
100	3.28907
101	4.70859
102	5.25625
103	5.35352
104	7.05664
105	5.24023
106	5.69492
107	5.18594
108	5.05703
109	3.43164
110	4.526949999999999
111	4.21757
112	3.75039
113	4.26875
114	3.58945
115	3.34687
116	3.9593800000000003
117	3.50468
118	3.06289
119	3.83204
120	1.184375
121	0.80625
122	1.782032
122	0.0507812
123	2.5832040000000003
123	0.0507812
124	3.03789
124	0.0507812
125	4.28399
125	0.0507812
126	4.28399
126	0.0507812
127	4.11445
128	4.14531
129	4.09375
130	3.6168
131	3.83516
132	3.43203
133	3.4578100000000003
134	3.93828
135	3.22071
136	3.63047
137	3.68203
138	3.75781
139	3.37344
140	4.467969999999999
141	3.8914
142	4.44219
143	3.96328
144	3.9187499999999997
145	3.53594
146	4.15
147	3.59922
148	4.07266
149	4.07266
150	3.3609400000000003
151	3.5792900000000003
152	5.99297
153	0.710937
154	1.6906249999999998
155	2.1453160000000002
156	2.5999999999999996
157	4.43868
158	4.13086
159	3.55429
160	4.451560000000001
161	4.60547
162	3.1699200000000003
163	3.71328
164	3.39961
165	2.7375030000000002
166	3.6082
167	3.6597600000000003
168	3.66914
169	4.41094
170	3.91953
171	3.5164099999999996
172	4.36641
173	3.48789
174	3.12344
175	3.67422
176	3.32578
177	2.875
178	5.29765
179	4.83633
180	4.50273
181	4.95039
182	2.82774
182	0.0507812
183	2.96446
183	0.0507812
184	3.7706999999999997
184	0.0507812
185	0.45468699999999995
186	0.909375
187	1.8246120000000001
188	2.279299
189	2.73398
190	3.75
191	3.4433599999999998
192	3.8261700000000003
193	4.22929
194	3.41875
195	3.53282
196	3.18867
197	2.7855499999999997
198	3.5875
199	3.45352
200	3.45352
201	4.0261700000000005
202	3.18554
203	2.8460900000000002
204	3.25
205	3.2855499999999997
206	3.55781
207	4.11758
208	3.7136700000000005
209	3.3097700000000003
210	3.2113199999999997
211	3.09414
212	3.08125
213	3.90429
214	3.8480499999999997
215	3.40547
216	3.7183599999999997
217	1.273828
218	0.909375
219	1.852344
220	2.78516
221	3.38086
222	3.38086
223	3.93164
224	3.29414
225	3.34258
226	3.6046899999999997
227	3.05391
228	3.42617
229	3.9124999999999996
230	3.49648
231	5.10586
232	5.50899
233	4.60977
234	4.64844
235	5.43047
236	3.50743
237	3.48164
238	3.8738200000000003
239	3.3230500000000003
240	3.13047
241	3.54023
242	3.17578
242	0.0507812
243	3.53516
243	0.0507812
244	3.87383
244	0.0507812
245	3.82226
245	0.0507812
246	3.2586
246	0.0507812
247	3.69336
248	2.94375
249	1.4601570000000001
250	2.56954
251	3.17812
252	3.59414
253	4.04882
254	2.542582
255	2.1832070000000003
256	3.69805
257	3.73672
258	4.826169999999999
259	4.826169999999999
260	3.36289
261	5.93125
262	4.76445
263	4.80312
264	5.40156
265	3.37812
266	3.19258
267	3.9359400000000004
268	3.29883
269	3.29883
270	3.46055
271	3.1082
272	2.80742
273	5.8982399999999995
274	5.66231
275	5.59785
276	6.10605
277	3.23086
278	2.91367
279	3.7472700000000003
280	3.4832
281	1.312891
282	1.327344
283	1.9914079999999998
284	2.394532
285	3.60547
286	4.3523499999999995
287	3.97773
288	4.16796
289	4.58008
290	4.58008
291	4.58008
292	2.7183599999999997
293	1.3660160000000001
294	1.101563
295	1.517187
296	1.587891
297	1.587891
298	1.9558620000000002
299	1.9558620000000002
300	1.5035159999999999
301	1.748827
302	1.748827
302	0.0507812
303	1.016015
303	0.0507812
304	1.837891
304	0.0507812
305	1.837891
305	0.0507812
306	1.086719
306	0.0507812
307	1.292969
308	1.292969
309	0.38125
310	0.6906249999999999
311	0.6906249999999999
312	2.52969
313	2.73047
314	2.48516
315	2.48516
316	2.99063
317	2.99063
318	0.911719
319	1.409375
320	1.569922
321	1.3417970000000001
322	3.39023
323	4.13203
324	5.01601
325	4.7
326	5.5574200000000005
327	4.0625
328	4.0625
329	4.0625
330	1.5980509999999999
331	1.5980509999999999
332	1.002343
333	1.390625
334	1.480469
335	1.4132820000000001
336	1.829688
337	1.829688
338	1.829688
339	0.946094
340	0.86875
