timeFrame	cpuPerc	memoryPerc	memoryUsed
48	10.0	15.7	0.326295552
48	10.0	15.7	0.326295552
48	10.0	15.7	0.326422528
48	10.0	15.7	0.326422528
48	10.0	15.7	0.326422528
49	11.1	15.7	0.326422528
49	10.0	15.7	0.326422528
49	10.0	15.7	0.326422528
49	18.2	15.7	0.326422528
49	18.2	15.7	0.325791744
49	27.3	15.7	0.325791744
50	9.1	15.7	0.325791744
50	9.1	15.7	0.325787648
50	20.0	15.7	0.325787648
50	18.2	15.7	0.325914624
51	10.0	15.7	0.3260416
51	10.0	15.7	0.3260416
51	11.1	15.7	0.32667648
51	10.0	15.7	0.326803456
51	20.0	15.7	0.32731136
52	10.0	15.7	0.327438336
52	10.0	15.7	0.327438336
52	10.0	15.7	0.327430144
52	11.1	15.8	0.32755712
52	18.2	15.7	0.326324224
53	10.0	15.7	0.326324224
53	10.0	15.7	0.326324224
53	10.0	15.7	0.32628736
53	30.0	15.7	0.325431296
53	11.1	15.7	0.325431296
53	11.1	15.7	0.325431296
54	18.2	15.7	0.325431296
54	18.2	15.7	0.325431296
54	9.1	15.7	0.325431296
54	18.2	15.7	0.326033408
54	10.0	15.7	0.326160384
54	10.0	15.7	0.32628736
54	11.1	15.7	0.326414336
55	18.2	15.7	0.326541312
55	10.0	15.7	0.326668288
55	18.2	15.7	0.327049216
55	10.0	15.7	0.326418432
55	18.2	15.7	0.326418432
55	11.1	15.7	0.326418432
56	10.0	15.7	0.326418432
56	10.0	15.7	0.326418432
56	18.2	15.7	0.325513216
56	10.0	15.7	0.325513216
56	10.0	15.7	0.325513216
57	18.2	15.7	0.325513216
57	10.0	15.7	0.325513216
57	9.1	15.7	0.325513216
57	10.0	15.7	0.325873664
57	18.2	15.7	0.326127616
57	11.1	15.7	0.326254592
57	18.2	15.7	0.326381568
58	18.2	15.7	0.326508544
58	10.0	15.7	0.32663552
58	9.1	15.7	0.32663552
58	11.1	15.7	0.327020544
58	10.0	15.7	0.327020544
58	11.1	15.7	0.327020544
58	10.0	15.7	0.327020544
59	10.0	15.7	0.327020544
59	10.0	15.7	0.327020544
59	10.0	15.7	0.327020544
59	10.0	15.7	0.327020544
59	10.0	15.7	0.327020544
59	11.1	15.7	0.326291456
59	11.1	15.7	0.326291456
59	10.0	15.7	0.326291456
59	10.0	15.7	0.326385664
60	10.0	15.7	0.326541312
60	16.7	15.7	0.32651264
60	20.0	15.7	0.32651264
61	20.0	15.7	0.326893568
61	9.1	15.7	0.327020544
61	10.0	15.7	0.327020544
61	10.0	15.7	0.327012352
61	10.0	15.7	0.327139328
61	18.2	15.7	0.327266304
61	27.3	15.8	0.327520256
62	10.0	15.8	0.327647232
62	10.0	15.8	0.327647232
62	20.0	15.8	0.327647232
62	27.3	15.8	0.327647232
62	10.0	15.8	0.327647232
62	11.1	15.8	0.327647232
62	10.0	15.7	0.327421952
63	10.0	15.7	0.327421952
63	9.1	15.7	0.32739328
63	10.0	15.7	0.32739328
63	10.0	15.7	0.32739328
63	11.1	15.7	0.32739328
63	10.0	15.7	0.32739328
63	18.2	15.7	0.32739328
64	9.1	15.7	0.32739328
64	10.0	15.7	0.32739328
64	25.0	15.8	0.327647232
64	20.0	15.8	0.327774208
64	10.0	15.8	0.327774208
64	10.0	15.8	0.327774208
65	20.0	15.8	0.327774208
65	10.0	15.8	0.327774208
65	9.1	15.8	0.327774208
65	10.0	15.8	0.327774208
65	10.0	15.8	0.327774208
65	10.0	15.8	0.327540736
65	20.0	15.8	0.327540736
66	18.2	15.8	0.327540736
66	10.0	15.8	0.327520256
66	11.1	15.8	0.327520256
66	18.2	15.8	0.327520256
66	10.0	15.8	0.327520256
67	20.0	15.7	0.32679936
67	10.0	15.7	0.32679936
67	9.1	15.7	0.32679936
67	9.1	15.7	0.3267584
67	10.0	15.7	0.327012352
67	20.0	15.7	0.327139328
68	25.0	15.7	0.326897664
68	9.1	15.7	0.326885376
68	18.2	15.7	0.326885376
68	20.0	15.7	0.327139328
69	10.0	15.7	0.327012352
69	18.2	15.7	0.327139328
70	12.5	15.7	0.327032832
70	18.2	15.7	0.327032832
70	10.0	15.7	0.327032832
70	11.1	15.7	0.327012352
70	33.3	15.7	0.327012352
71	10.0	15.7	0.327139328
71	18.2	15.7	0.327139328
71	10.0	15.7	0.327266304
71	10.0	15.7	0.327151616
71	20.0	15.7	0.327151616
71	18.2	15.7	0.327151616
72	18.2	15.7	0.327151616
72	10.0	15.7	0.327266304
72	10.0	15.7	0.327266304
72	9.1	15.7	0.327266304
72	10.0	15.7	0.327266304
72	10.0	15.7	0.327159808
72	11.1	15.7	0.327159808
72	10.0	15.7	0.327159808
73	27.3	15.7	0.327159808
73	10.0	15.7	0.3272704
73	9.1	15.7	0.327233536
73	10.0	15.7	0.327233536
73	11.1	15.7	0.327233536
73	18.2	15.7	0.327233536
73	10.0	15.7	0.327233536
73	11.1	15.7	0.327233536
74	10.0	15.7	0.327233536
74	9.1	15.7	0.327233536
74	10.0	15.7	0.327237632
74	18.2	15.7	0.327360512
74	11.1	15.7	0.327360512
74	10.0	15.8	0.32774144
75	18.2	15.8	0.32774144
75	20.0	15.8	0.32774144
75	11.1	15.8	0.327733248
75	18.2	15.8	0.327733248
75	10.0	15.8	0.327499776
75	11.1	15.7	0.327446528
76	18.2	15.7	0.327446528
76	10.0	15.7	0.327446528
76	10.0	15.8	0.327573504
76	20.0	15.8	0.327593984
77	18.2	15.8	0.327593984
77	11.1	15.8	0.32770048
77	27.3	15.8	0.327827456
77	18.2	15.8	0.327593984
77	10.0	15.8	0.327593984
78	18.2	15.8	0.327593984
78	10.0	15.8	0.327573504
78	11.1	15.8	0.327573504
78	20.0	15.8	0.327794688
79	11.1	15.8	0.327921664
79	10.0	15.8	0.327921664
79	11.1	15.8	0.327806976
79	10.0	15.8	0.327794688
79	10.0	15.8	0.327794688
79	11.1	15.8	0.327794688
79	10.0	15.8	0.327794688
80	20.0	15.8	0.327921664
80	10.0	15.8	0.32811008
80	10.0	15.8	0.32811008
80	10.0	15.8	0.328237056
80	18.2	15.8	0.328364032
80	10.0	15.8	0.328491008
81	20.0	15.8	0.328511488
81	9.1	15.8	0.328597504
81	10.0	15.8	0.328577024
81	10.0	15.8	0.328577024
81	9.1	15.8	0.328577024
81	18.2	15.8	0.328577024
81	18.2	15.8	0.328704
82	11.1	15.8	0.328503296
82	10.0	15.8	0.328482816
82	10.0	15.8	0.328609792
82	20.0	15.8	0.328896512
82	10.0	15.8	0.329150464
83	10.0	15.8	0.32927744
83	9.1	15.8	0.329404416
83	9.1	15.8	0.329404416
83	10.0	15.9	0.329658368
83	18.2	15.9	0.329551872
84	18.2	15.9	0.329551872
84	10.0	15.9	0.329531392
84	18.2	15.9	0.329531392
84	10.0	15.9	0.329531392
84	10.0	15.9	0.329531392
85	11.1	15.9	0.329531392
85	10.0	15.9	0.329531392
85	9.1	15.9	0.329531392
85	18.2	15.9	0.329785344
85	18.2	15.9	0.329805824
86	10.0	15.9	0.329805824
86	10.0	15.9	0.329805824
86	9.1	15.9	0.329785344
86	10.0	15.9	0.329785344
86	18.2	15.9	0.329785344
86	25.0	15.9	0.329785344
87	10.0	15.8	0.328863744
87	10.0	15.8	0.328863744
87	10.0	15.8	0.328863744
87	27.3	15.8	0.329019392
88	10.0	15.8	0.32899072
88	18.2	15.8	0.32899072
88	10.0	15.8	0.32899072
88	10.0	15.8	0.32899072
88	22.2	15.8	0.329117696
89	11.1	15.8	0.329019392
89	11.1	15.8	0.329019392
89	9.1	15.8	0.329019392
89	18.2	15.8	0.328982528
89	11.1	15.8	0.328982528
89	10.0	15.8	0.328982528
89	18.2	15.8	0.329109504
90	11.1	15.8	0.329129984
90	9.1	15.8	0.329129984
90	10.0	15.8	0.329109504
90	10.0	15.8	0.329109504
90	10.0	15.8	0.329109504
90	25.0	15.8	0.329109504
91	11.1	15.8	0.329121792
91	10.0	15.8	0.329121792
91	10.0	15.8	0.329121792
91	18.2	15.8	0.329109504
91	10.0	15.8	0.329109504
91	10.0	15.8	0.329109504
91	20.0	15.8	0.329109504
92	10.0	15.8	0.32923648
92	30.0	15.8	0.32925696
92	10.0	15.8	0.32925696
92	9.1	15.8	0.32923648
92	18.2	15.8	0.32923648
92	10.0	15.8	0.32923648
92	10.0	15.8	0.32923648
92	11.1	15.8	0.32923648
93	10.0	15.8	0.32925696
93	18.2	15.8	0.32925696
93	9.1	15.8	0.32925696
93	9.1	15.8	0.32923648
93	10.0	15.8	0.32923648
93	20.0	15.8	0.32923648
94	18.2	15.8	0.329363456
94	9.1	15.8	0.329363456
94	9.1	15.8	0.329363456
94	20.0	15.8	0.329490432
94	30.0	15.8	0.329342976
94	10.0	15.8	0.329342976
94	11.1	15.8	0.329342976
95	25.0	15.8	0.329342976
95	10.0	15.8	0.329445376
95	18.2	15.8	0.329416704
95	11.1	15.8	0.329416704
95	10.0	15.8	0.329416704
96	11.1	15.8	0.3295232
96	10.0	15.8	0.3295232
96	9.1	15.8	0.329515008
96	11.1	15.8	0.329515008
96	10.0	15.8	0.329515008
96	10.0	15.9	0.32954368
97	10.0	15.9	0.32954368
97	10.0	15.9	0.329641984
97	9.1	15.9	0.329641984
97	18.2	15.9	0.32954368
97	18.2	15.9	0.32954368
98	18.2	15.9	0.32954368
98	20.0	15.9	0.32954368
98	10.0	15.9	0.32954368
98	10.0	15.9	0.329641984
98	11.1	15.9	0.329641984
98	10.0	15.9	0.329641984
99	18.2	15.9	0.329662464
99	10.0	15.9	0.329662464
99	18.2	15.9	0.329662464
99	20.0	15.9	0.329662464
99	10.0	15.9	0.329662464
100	10.0	15.9	0.329662464
100	10.0	15.9	0.329662464
100	9.1	15.9	0.329641984
100	18.2	15.9	0.32976896
100	10.0	15.9	0.329895936
100	10.0	15.9	0.329654272
100	10.0	15.9	0.329654272
101	9.1	15.9	0.329609216
101	10.0	15.9	0.329609216
101	10.0	15.9	0.329609216
101	10.0	15.9	0.329736192
101	10.0	15.9	0.329863168
101	10.0	15.9	0.329756672
102	27.3	15.9	0.329756672
102	10.0	15.9	0.329834496
102	10.0	15.9	0.32976896
102	11.1	15.9	0.329834496
102	18.2	15.9	0.329928704
103	20.0	15.9	0.329949184
103	9.1	15.9	0.329949184
103	10.0	15.9	0.33005568
103	9.1	15.9	0.33005568
103	10.0	15.9	0.330182656
103	10.0	15.9	0.330309632
104	10.0	15.9	0.3299328
104	10.0	15.9	0.3299328
104	18.2	15.9	0.3299328
104	9.1	15.9	0.329928704
104	10.0	15.9	0.329928704
104	18.2	15.9	0.329928704
105	11.1	15.9	0.330256384
105	18.2	15.9	0.33028096
105	9.1	15.9	0.33028096
105	10.0	15.9	0.33028096
105	18.2	15.9	0.330407936
105	18.2	15.9	0.330534912
105	20.0	15.9	0.330788864
106	20.0	15.9	0.33091584
106	9.1	15.9	0.331042816
106	10.0	15.9	0.331042816
106	20.0	15.9	0.331169792
106	12.5	15.9	0.331296768
106	20.0	16.0	0.331804672
107	9.1	16.0	0.331804672
107	10.0	16.0	0.331804672
107	20.0	16.0	0.331804672
107	20.0	16.0	0.331804672
107	10.0	16.0	0.331804672
108	18.2	16.0	0.331931648
108	10.0	16.0	0.331931648
108	18.2	16.0	0.331931648
108	10.0	16.0	0.331931648
108	27.3	16.0	0.331931648
108	27.3	16.0	0.331931648
108	30.0	16.0	0.331931648
109	100.0	16.0	0.331931648
109	10.0	16.0	0.332058624
109	16.7	15.9	0.331554816
109	12.5	15.9	0.331542528
109	9.1	15.9	0.331542528
109	10.0	15.9	0.331542528
109	20.0	15.9	0.331542528
109	10.0	15.9	0.331542528
110	9.1	15.9	0.330682368
110	9.1	15.9	0.330682368
110	10.0	15.9	0.330682368
111	10.0	15.9	0.330809344
111	10.0	15.9	0.330809344
111	10.0	15.9	0.330702848
111	10.0	15.9	0.330702848
111	11.1	15.9	0.330702848
111	18.2	15.9	0.330702848
111	10.0	15.9	0.330702848
112	18.2	15.9	0.330809344
112	18.2	15.9	0.330809344
112	22.2	15.9	0.330702848
112	10.0	15.9	0.330702848
112	25.0	15.9	0.330702848
112	18.2	15.9	0.330702848
113	11.1	15.9	0.330809344
113	11.1	15.9	0.33093632
113	10.0	15.9	0.33093632
113	9.1	15.9	0.33093632
113	9.1	15.9	0.330829824
113	18.2	15.9	0.33093632
114	18.2	15.9	0.331063296
114	20.0	15.9	0.331190272
114	36.4	15.9	0.331444224
114	10.0	15.9	0.331444224
114	9.1	15.9	0.331444224
114	11.1	15.9	0.331337728
114	10.0	15.9	0.331337728
114	10.0	15.9	0.331337728
115	18.2	15.9	0.331444224
115	16.7	16.0	0.331825152
115	18.2	16.0	0.331825152
115	10.0	16.0	0.331952128
115	10.0	16.0	0.332079104
115	20.0	16.0	0.33220608
115	10.0	16.0	0.332333056
116	18.2	16.0	0.332587008
116	9.1	16.0	0.332587008
116	11.1	16.0	0.332742656
116	80.0	16.0	0.332742656
116	10.0	16.0	0.332742656
116	10.0	16.0	0.332742656
116	10.0	16.0	0.332742656
116	11.1	16.0	0.332742656
117	27.3	16.0	0.332742656
117	10.0	16.0	0.332742656
117	9.1	16.0	0.332742656
117	10.0	16.0	0.332742656
117	20.0	16.0	0.332742656
117	10.0	16.0	0.332742656
117	10.0	16.0	0.332742656
118	10.0	16.0	0.332742656
118	10.0	16.0	0.332742656
118	10.0	16.0	0.332742656
118	10.0	16.0	0.332742656
118	10.0	16.0	0.33277952
119	18.2	16.0	0.33277952
119	10.0	16.0	0.33277952
119	20.0	16.0	0.332775424
119	18.2	16.0	0.332775424
120	10.0	16.0	0.332775424
120	9.1	16.0	0.332775424
120	10.0	16.0	0.332775424
120	10.0	16.0	0.332775424
120	18.2	16.0	0.332775424
121	10.0	16.0	0.331784192
121	10.0	16.0	0.331759616
121	10.0	16.0	0.331759616
121	11.1	16.0	0.331759616
121	25.0	15.9	0.330903552
122	10.0	15.9	0.330903552
122	22.2	15.9	0.330903552
122	10.0	15.9	0.330870784
122	9.1	15.9	0.330870784
122	20.0	15.9	0.330870784
122	22.2	16.0	0.333418496
122	10.0	16.0	0.333058048
123	10.0	16.0	0.333058048
123	10.0	16.0	0.333058048
123	11.1	16.0	0.333037568
123	18.2	16.0	0.333037568
123	20.0	16.0	0.333037568
124	11.1	16.0	0.333058048
124	10.0	16.0	0.333058048
124	9.1	16.0	0.333037568
124	10.0	16.0	0.333037568
124	18.2	16.0	0.333037568
124	10.0	16.0	0.333164544
124	11.1	16.0	0.33329152
125	25.0	16.0	0.333418496
125	10.0	16.0	0.333418496
125	10.0	16.0	0.333049856
125	10.0	16.0	0.333049856
125	11.1	16.0	0.332873728
126	20.0	16.0	0.33312768
126	18.2	16.0	0.33312768
126	25.0	16.0	0.332894208
126	11.1	16.0	0.332894208
127	18.2	16.0	0.332894208
127	9.1	16.0	0.33312768
127	20.0	16.0	0.332886016
127	10.0	16.0	0.332886016
128	18.2	16.0	0.332886016
128	18.2	16.0	0.333000704
128	9.1	16.0	0.333000704
128	10.0	16.0	0.33312768
128	11.1	16.0	0.332894208
128	10.0	16.0	0.332894208
129	16.7	16.0	0.333000704
129	9.1	16.0	0.333000704
129	10.0	16.0	0.333000704
129	11.1	16.0	0.332886016
130	16.7	16.0	0.332886016
130	10.0	16.0	0.333000704
130	11.1	16.0	0.33312768
130	10.0	16.0	0.33314816
130	11.1	16.0	0.33314816
131	10.0	16.0	0.33314816
131	10.0	16.0	0.33314816
131	9.1	16.0	0.333119488
131	20.0	16.0	0.33314816
131	10.0	16.0	0.33314816
131	20.0	16.0	0.33314816
132	10.0	16.0	0.33314816
132	20.0	16.0	0.33314816
132	9.1	16.0	0.333119488
132	10.0	16.0	0.333119488
132	18.2	16.0	0.333246464
132	20.0	16.0	0.33314816
133	18.2	16.0	0.33314816
133	10.0	16.0	0.333246464
133	9.1	16.0	0.333217792
133	18.2	16.0	0.333217792
133	20.0	16.0	0.33314816
134	10.0	16.0	0.33314816
134	9.1	16.0	0.333119488
134	10.0	16.0	0.333119488
134	9.1	16.0	0.333119488
134	10.0	16.0	0.333119488
134	25.0	16.0	0.33337344
134	11.1	16.0	0.333139968
135	10.0	16.0	0.33337344
135	10.0	16.0	0.33337344
135	9.1	16.0	0.33337344
135	10.0	16.0	0.33337344
135	18.2	16.0	0.33314816
135	10.0	16.0	0.33314816
136	10.0	16.0	0.333119488
136	10.0	16.0	0.333119488
136	27.3	16.0	0.33314816
136	18.2	16.0	0.33314816
136	18.2	16.0	0.33314816
137	11.1	16.0	0.33314816
137	9.1	16.0	0.33314816
137	20.0	16.0	0.333119488
137	20.0	16.0	0.33314816
138	20.0	16.0	0.33314816
138	10.0	16.0	0.33314816
138	9.1	16.0	0.333119488
138	11.1	16.0	0.333246464
138	25.0	16.0	0.33337344
138	18.2	16.0	0.333246464
139	11.1	16.0	0.333504512
139	9.1	16.0	0.333504512
139	10.0	16.0	0.333504512
139	18.2	16.0	0.33327104
139	18.2	16.0	0.33327104
140	18.2	16.0	0.33327104
140	11.1	16.0	0.33325056
140	18.2	16.0	0.33325056
140	10.0	16.0	0.33325056
140	20.0	16.0	0.33325056
140	30.8	16.0	0.33325056
141	10.0	16.0	0.333295616
141	11.1	16.0	0.333295616
141	18.2	16.0	0.333295616
141	10.0	16.0	0.333295616
141	20.0	16.0	0.333295616
142	9.1	16.0	0.333295616
142	10.0	16.0	0.333303808
142	10.0	16.0	0.333303808
142	10.0	16.0	0.333303808
142	10.0	16.0	0.333303808
143	27.3	16.0	0.333402112
143	30.0	16.0	0.333348864
143	30.0	16.0	0.333438976
143	11.1	16.0	0.333438976
143	10.0	16.0	0.333438976
144	10.0	16.0	0.333275136
144	25.0	16.0	0.333275136
144	10.0	16.0	0.333275136
144	11.1	16.0	0.333402112
145	10.0	16.0	0.333430784
145	10.0	16.0	0.333430784
145	10.0	16.0	0.333430784
145	18.2	16.0	0.333402112
145	20.0	16.0	0.333402112
145	10.0	16.0	0.333402112
146	10.0	16.0	0.333402112
146	9.1	16.0	0.333275136
146	10.0	16.0	0.333275136
146	10.0	16.0	0.333275136
146	18.2	16.0	0.333275136
146	11.1	16.0	0.333275136
147	27.3	16.0	0.333529088
147	9.1	16.0	0.333275136
147	18.2	16.0	0.333275136
147	10.0	16.0	0.333275136
147	10.0	16.0	0.333275136
148	10.0	16.0	0.333402112
148	18.2	16.0	0.333303808
148	10.0	16.0	0.333303808
148	18.2	16.0	0.333275136
148	10.0	16.0	0.333275136
148	10.0	16.0	0.333275136
148	10.0	16.0	0.333402112
149	10.0	16.0	0.333529088
149	27.3	16.1	0.334163968
150	10.0	16.1	0.33419264
150	18.2	16.1	0.33419264
