timeFrame	bandUsed
1	0.881836
2	1.119726
3	1.27949
4	1.440037
5	1.600783
6	0.7828120000000001
7	0.866016
8	0.866602
9	0.86543
10	0.8453120000000001
11	0.838282
12	0.8259770000000001
13	0.826172
14	0.827148
15	0.814843
16	0.8029299999999999
17	0.828515
18	0.827929
19	0.8283200000000001
20	0.828515
21	0.782617
22	0.827539
23	0.827734
24	0.827148
25	0.8273440000000001
26	0.16054659999999998
27	0.2884762
28	0.5068360000000001
29	0.666796
30	0.827148
31	0.827734
32	0.840234
33	0.8277340000000001
34	0.828125
35	0.828515
36	0.8019529999999999
37	0.802735
38	0.803516
39	0.803906
40	0.803906
41	0.803906
42	0.8033199999999999
43	0.801758
44	0.801563
45	0.800196
46	0.8009769999999999
47	0.827539
48	0.827539
49	0.8267570000000001
50	0.827929
51	0.8019529999999999
52	0.8013669999999999
53	0.801758
54	0.802344
55	0.8019529999999999
56	0.768945
57	0.828125
58	0.3021488
59	0.34648439999999997
60	0.507031
61	0.667578
62	0.852735
63	0.8724609999999999
64	0.794531
65	0.819532
66	0.864648
67	0.840039
68	0.839453
69	0.859766
70	0.815234
71	0.827148
72	0.794922
73	0.8539059999999999
74	0.853711
75	0.841407
76	0.796875
77	0.8681639999999999
78	0.855469
79	0.854688
80	0.853907
81	0.874023
82	0.802149
83	0.8013669999999999
84	0.801758
85	0.769922
86	0.8273440000000001
87	0.828125
88	0.8273440000000001
89	0.827539
90	0.16015659999999998
91	0.3332027
92	0.4675777
93	0.601758
94	0.736329
95	0.679102
96	0.666211
97	0.711524
98	0.7119150000000001
99	0.711719
100	0.665625
101	0.7429680000000001
102	0.66582
103	0.724023
104	0.691797
105	0.7371099999999999
106	0.6919919999999999
107	0.768946
108	0.724023
109	0.711524
110	0.699609
111	0.6861330000000001
112	0.6734377
113	0.6734377
114	0.6734377
115	0.6730467
116	0.6738277
117	0.6738277
118	0.6728517
119	0.6394527
120	0.697461
121	0.6970700000000001
122	0.697461
123	0.1345699
124	0.2697269
125	0.3722659
126	0.564844
127	0.699805
128	0.666992
129	0.724805
130	0.724805
131	0.5449217
132	0.724023
133	0.735938
134	0.723828
135	0.595508
136	0.743164
137	0.711329
138	0.711524
139	0.724805
140	0.724023
141	0.7099610000000001
142	0.7095710000000001
143	0.710352
144	0.6966800000000001
145	0.697266
146	0.6986330000000001
147	0.685937
148	0.6732427000000001
149	0.6736327000000001
150	0.6740237
151	0.6738277
152	0.6744137
153	0.6742187000000001
154	0.6744137
155	0.6744137
156	0.2693359
157	0.2691409
158	0.4035158
159	0.5507814
160	0.6986330000000001
161	0.6980470000000001
162	0.697266
163	0.696875
164	0.684375
165	0.6712887000000001
166	0.6722657000000001
167	0.6730467
168	0.6744137
169	0.686523
170	0.699609
171	0.6990240000000001
172	0.6994140000000001
173	0.699219
174	0.686914
175	0.6746097000000001
176	0.6873039999999999
177	0.7000000000000001
178	0.6994140000000001
179	0.699219
180	0.710547
181	0.710352
182	0.696289
183	0.695899
184	0.696289
185	0.6839839999999999
186	0.6714847
187	0.6728517
188	0.1347659
189	0.2691409
190	0.41679639999999996
191	0.563867
192	0.7109380000000001
193	0.723828
194	0.736914
195	0.724609
196	0.7119150000000001
197	0.698242
198	0.6851560000000001
199	0.6722657000000001
200	0.6708987000000001
201	0.6718747
202	0.6740237
203	0.6748047
204	0.6751957000000001
205	0.6751957000000001
206	0.6738277
207	0.6728517
208	0.6718747
209	0.6718747
210	0.6722657000000001
211	0.6730467
212	0.6736327000000001
213	0.6742187000000001
214	0.6742187000000001
215	0.6740237
216	0.686914
217	0.699219
218	0.6986330000000001
219	0.697852
220	0.2689449
221	0.2689449
222	0.41601540000000004
223	0.563281
224	0.698242
225	0.698242
226	0.6986330000000001
227	0.717969
228	0.6728517
229	0.6724607
230	0.6720707
231	0.5503904000000001
232	0.697656
233	0.697461
234	0.697266
235	0.710743
236	0.743945
237	0.6994140000000001
238	0.7003910000000001
239	0.564844
240	0.711719
241	0.6980470000000001
242	0.698242
243	0.6970700000000001
244	0.7162109999999999
245	0.6720707
246	0.6724607
247	0.6718747
248	0.6720707
249	0.6728517
250	0.6722657000000001
251	0.6730467
252	0.6730467
253	0.1476566
254	0.2947261
255	0.4287111
256	0.563672
257	0.698242
258	0.6400387
259	0.5382817
260	0.5507814
261	0.563672
262	0.564063
263	0.564258
264	0.699219
265	0.5386717
266	0.6732427000000001
267	0.6732427000000001
268	0.6730467
269	0.6726567
270	0.6730467
271	0.6734377
272	0.6873039999999999
273	0.700195
274	0.699805
275	0.7003910000000001
276	0.699219
277	0.6857420000000001
278	0.6724607
279	0.6722657000000001
280	0.6714847
281	0.6849609999999999
282	0.697656
283	0.710352
284	0.724805
285	0.2832035
286	0.2820315
287	0.4292971
288	0.576368
289	0.589258
290	0.736328
291	0.768164
292	0.742382
293	0.7296880000000001
294	0.7296880000000001
295	0.6722657000000001
296	0.6726567
297	0.6728517
298	0.6736327000000001
299	0.6742187000000001
