time	size	cost	cpu	memPerc	memUsage
27.307369326999833 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.6090752 
27.313549299000442 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.608960512 
27.306985613000506 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.6090752 
27.31009131600149 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.309722502001023 	 274.720588235294 	 730000039681 	 100.0 	 19.6 	 0.6090752 
27.313575894000678 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.320694272000765 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.331565839000177 	 274.720588235294 	 730000039681 	 66.7 	 19.7 	 0.609185792 
27.327783161001207 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.31665928700022 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.307241028000135 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.608960512 
27.31404985700101 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.311698346000412 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.31766728200091 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.31308933100081 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.31589875700047 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.311567608001496 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.608960512 
27.314698176000093 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.321521518000736 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.319093864000024 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.309305124001185 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.307447291001154 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.323531310999897 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.31537519900121 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.30865555300079 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.318054223000217 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.31843195700094 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.311634133000553 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.32284932100083 	 274.720588235294 	 730000039681 	 66.7 	 19.7 	 0.609185792 
27.314105475999895 	 274.720588235294 	 730000039681 	 100.0 	 19.6 	 0.609185792 
27.323821511999995 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.316364665000947 	 274.720588235294 	 730000039681 	 100.0 	 19.7 	 0.609185792 
27.31302906200108 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.310861673000545 	 274.720588235294 	 730000039681 	 100.0 	 19.6 	 0.609185792 
27.308922057000018 	 274.720588235294 	 730000039681 	 50.0 	 19.6 	 0.609185792 
27.315332910000507 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
27.317737892000878 	 274.720588235294 	 730000039681 	 50.0 	 19.7 	 0.609185792 
38.29815373400015 	 274.72058823529414 	 730000039681 	 22.0 	 20.1 	 0.621703168 
37.252552821999416 	 274.72058823529414 	 730000039681 	 22.0 	 20.1 	 0.621703168 
36.21250778099966 	 274.72058823529414 	 730000039681 	 50.0 	 20.1 	 0.621703168 
34.12932864499999 	 274.72058823529414 	 730000039681 	 100.0 	 20.1 	 0.621703168 
