time	size	cost	cpu	memPerc	memUsage
20.240426839000065 	 274.72058823529414 	 730000039681 	 24.5 	 20.0 	 0.620781568 
20.2387907680004 	 274.72058823529414 	 730000039681 	 0.0 	 20.0 	 0.620908544 
20.242304049999802 	 274.72058823529414 	 730000039681 	 24.5 	 20.0 	 0.620908544 
39.000310600999 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.827870420998806 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
38.996766706000926 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.84380654100096 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
39.001370923999275 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.69195917400066 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
31.233936407999863 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
31.23938961500062 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
38.98304311299944 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
34.89339025300069 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
33.18857753500015 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
34.8960482450002 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
34.89179279000018 	 274.72058823529375 	 730000039681 	 100.0 	 21.9 	 0.680255488 
31.27441821499997 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
39.00959981199958 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
37.96850611300033 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
31.227160722999542 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
31.236181806998502 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
34.92368892800005 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
34.89038261600035 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
34.96542098899954 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
39.0146777989994 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
29.959329135999724 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
29.958507580000514 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
31.472895012000663 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
31.48561720900034 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
34.75663122699916 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
31.23735615500118 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
36.66570339899954 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.43666001299971 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
29.962368407001122 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
29.95808762300112 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
29.96122299599847 	 274.72058823529375 	 730000039681 	 100.0 	 22.0 	 0.680390656 
36.668505173000085 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.85034906200053 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
33.13325153200094 	 274.72058823529375 	 730000039681 	 100.0 	 22.0 	 0.680390656 
34.96296917700056 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
30.003942461000406 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
40.17099534599947 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.086832541999684 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
33.1828535730001 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
38.99752112199894 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
36.83526057800009 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
38.06717089599988 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
29.960301377001088 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
33.16977589199996 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
32.84867284000029 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.68026368 
41.08857561200057 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
29.96303941699989 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
33.1332518979998 	 274.72058823529375 	 730000039681 	 100.0 	 21.9 	 0.68026368 
38.98096107600031 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
29.957300935000603 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
31.2253290259996 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
33.1917586060008 	 274.72058823529375 	 730000039681 	 0.0 	 21.9 	 0.680255488 
29.95732986299845 	 274.72058823529375 	 730000039681 	 0.0 	 22.0 	 0.680390656 
28.701078164998762 	 274.72058823529375 	 730000039681 	 50.0 	 22.0 	 0.680677376 
