time	cpu	memPerc	memUsage
18.957597449996683	12.5	58.6	1.816813568
4.878987987001892	10.0	58.6	1.816813568
16.916714551996847	9.8	58.6	1.816813568
40.99824744700163	17.1	58.7	1.819635712
37.928499392997765	20.5	58.7	1.819635712
45.37851680300082	20.5	58.7	1.819635712
43.03473672900145	20.5	58.7	1.819635712
44.360005155002	20.9	58.7	1.819635712
46.398810173996026	20.0	58.7	1.819635712
47.41820431799715	20.0	58.7	1.819635712
39.98352690899628	20.5	58.7	1.819635712
38.96531936900283	20.5	58.7	1.819635712
42.01528755300387	20.5	58.7	1.819635712
101.56111417799548	31.0	58.8	1.824014336
103.59683979300462	31.8	58.8	1.824014336
98.49467609900603	32.6	58.8	1.824014336
102.57988001899503	31.8	58.8	1.824014336
99.51270219399885	32.6	58.8	1.824014336
100.54181946100289	31.8	58.8	1.824014336
98.07909480299713	15.8	58.8	1.823870976
96.02750489200116	15.8	58.8	1.823870976
97.05594524500339	15.8	58.8	1.823870976
95.01171058099862	16.7	58.8	1.823870976
93.99469147700438	16.7	58.8	1.823870976
97.61427304500103	14.6	58.8	1.823997952
95.57855426400056	14.6	58.8	1.823997952
94.561870895006	15.0	58.8	1.823997952
89.46851417200378	17.0	58.8	1.823997952
96.59599685700232	15.0	58.8	1.823997952
92.52436302999558	10.5	58.8	1.823997952
90.48490779799613	10.5	58.8	1.823997952
88.4452437889995	18.7	58.8	1.8238464
91.50388353699964	10.5	58.8	1.823997952
82.30554886299797	17.0	58.8	1.8238464
83.33298127099988	22.6	58.8	1.8238464
87.42040614199504	10.3	58.8	1.823997952
93.54430733800109	10.3	58.8	1.823997952
85.38312673399923	27.0	58.8	1.8238464
86.40330620199529	18.7	58.8	1.8238464
84.36472974199569	26.2	58.8	1.8238464
73.99424481900496	5.1	58.9	1.824837632
79.51296523000201	5.1	58.9	1.824837632
77.06111890100146	5.1	58.9	1.824837632
62.5083943560021	5.1	58.9	1.824837632
65.61427475800156	5.1	58.9	1.824837632
78.10267491600098	5.1	58.9	1.824837632
70.90880704700248	5.1	58.9	1.824837632
80.55274023700622	5.1	58.9	1.824837632
46.73995485100022	7.5	58.9	1.824837632
69.72228764500323	5.0	58.9	1.824837632
81.57772843600105	5.1	58.9	1.824837632
64.59060069599946	5.1	58.9	1.824837632
51.95851300499635	7.5	58.9	1.824837632
49.893420503001835	7.5	58.9	1.824837632
52.979129412000475	7.3	58.9	1.824837632
36.26453477900213	7.0	58.9	1.824837632
60.465328874997795	7.3	58.9	1.824837632
76.03621591200499	7.3	58.9	1.824837632
59.15558990399586	7.3	58.9	1.824837632
38.31688795200171	7.5	58.9	1.824837632
57.10284483999567	5.0	58.9	1.824837632
43.66507048800122	7.5	58.9	1.824837632
50.91621046499495	7.3	58.9	1.824837632
34.16230476400233	11.1	58.9	1.824837632
55.02560323799844	5.0	58.9	1.824837632
68.69357907600352	12.2	58.9	1.824837632
75.01630614799797	7.5	58.9	1.824837632
56.07653027999913	7.3	58.9	1.824837632
71.93645102199662	7.3	58.9	1.824837632
63.55460696200316	7.3	58.9	1.824837632
58.12539068800106	7.3	58.9	1.824837632
39.49740971000574	12.2	58.9	1.824837632
66.64005644700228	9.1	58.9	1.824837632
72.96928324799956	7.3	58.9	1.824837632
44.68952383600117	7.1	58.9	1.824837632
67.67238822099898	7.3	58.9	1.824837632
47.787298375005776	11.1	58.9	1.824837632
33.126175878998765	11.1	58.9	1.824837632
37.2934457329975	7.5	58.9	1.824837632
48.811234288004925	7.3	58.9	1.824837632
35.190662594999594	11.1	58.9	1.824837632
42.620668889001536	12.2	58.9	1.824837632
45.71194573899993	13.7	58.9	1.824837632
54.00433031399734	12.0	58.9	1.824837632
40.521024902001955	11.1	58.9	1.824837632
41.597883267000725	12.2	58.9	1.824837632
61.48624674200255	10.9	58.9	1.824837632
43.306562690995634	9.8	58.9	1.82595584
36.06732150600146	7.5	58.9	1.82595584
34.006576389001566	7.5	58.9	1.82595584
44.371328858003835	9.8	58.9	1.82595584
39.19847776799725	11.9	58.9	1.82595584
31.910541992998333	7.5	58.9	1.82595584
41.257351086998824	9.8	58.9	1.82595584
35.03148720900208	7.7	58.9	1.82595584
38.17396436200215	11.9	58.9	1.82595584
23.31873634099611	11.6	58.9	1.82595584
14.34702094399836	11.6	58.9	1.82595584
37.11666477400286	7.5	58.9	1.82595584
42.28517157500028	11.9	58.9	1.82595584
30.831046279003203	7.5	58.9	1.82595584
28.71274560999882	7.5	58.9	1.82595584
40.22488692600018	7.5	58.9	1.82595584
27.62457404399902	7.5	58.9	1.82595584
29.735979271004908	11.6	58.9	1.82595584
21.185446994000813	11.6	58.9	1.82595584
26.58707222499652	7.3	58.9	1.82595584
32.93843357999867	7.5	58.9	1.82595584
24.422682575997896	11.4	58.9	1.82595584
16.414396147003572	11.6	58.9	1.82595584
22.247023698000703	11.4	58.9	1.82595584
15.372346536001714	11.6	58.9	1.82595584
18.50822821300244	11.4	58.9	1.82595584
25.503397651998966	14.6	58.9	1.82595584
17.439833872005693	11.4	58.9	1.82595584
20.11043132800114	15.4	58.9	1.82595584
17.872237841998867	7.7	58.9	1.824813056
14.787461129999429	10.0	58.9	1.824813056
16.82014234700182	7.7	58.9	1.824813056
11.731343211999047	10.0	58.9	1.824813056
15.802727332003997	7.7	58.9	1.824813056
8.681599406001624	10.0	58.9	1.824813056
12.747461540006043	10.0	58.9	1.824813056
10.714715836002142	9.5	58.9	1.824813056
13.767218503002368	7.7	58.9	1.824813056
9.697613757998624	10.0	58.9	1.824813056
23.34870037300425	18.6	58.8	1.824129024
20.282929763998254	18.6	58.8	1.824129024
18.248090428998694	12.5	58.8	1.824129024
17.231762863004406	12.5	58.8	1.824129024
22.32760755399795	18.6	58.8	1.824129024
21.308720130000438	18.6	58.8	1.824129024
19.265899218000413	12.5	58.8	1.824129024
37.64509934299713	31.7	58.9	1.825398784
35.61257788399962	31.0	58.9	1.825398784
34.59597914600454	31.0	58.9	1.825398784
36.62924646600004	31.0	58.9	1.825398784
49.53417313100363	12.8	58.9	1.826873344
50.55366822799988	12.8	58.9	1.826873344
48.14761613099836	12.5	58.9	1.826873344
47.08010593300423	12.5	58.9	1.826873344
46.0626852839996	12.5	58.9	1.826873344
32.772889737003425	14.3	58.9	1.826873344
29.68225796099432	14.6	58.9	1.826873344
31.738845296000363	12.5	58.9	1.826873344
41.98440126499918	14.6	58.9	1.826873344
36.864373734002584	14.3	58.9	1.826873344
37.891179133999685	14.3	58.9	1.826873344
30.715907290999894	12.5	58.9	1.826873344
51.57111159199849	12.5	58.9	1.826873344
34.81941290800023	14.3	58.9	1.826873344
39.9407911590024	14.3	58.9	1.826873344
35.84334041499824	16.3	58.9	1.826873344
28.65931453799567	17.8	58.9	1.826873344
45.03914700400492	16.3	58.9	1.826873344
38.91433109799982	14.3	58.9	1.826873344
26.57085614099924	16.3	58.9	1.826873344
43.00316168700374	14.3	58.9	1.826873344
40.966453139000805	14.3	58.9	1.826873344
44.022888519000844	16.7	58.9	1.826873344
27.60493320900423	16.3	58.9	1.826873344
33.794970518996706	15.9	58.9	1.826873344
29.365859618003014	7.7	59.9	1.857490944
22.18861891599954	7.7	59.9	1.857490944
24.232444911998755	9.8	59.9	1.857490944
26.27201468700514	7.7	59.9	1.857490944
33.487370683003974	12.2	59.9	1.857490944
19.130065614997875	10.0	59.9	1.857490944
27.29713150900352	7.7	59.9	1.857490944
28.344196876998467	7.7	59.9	1.857490944
31.416948833000788	12.2	59.9	1.857490944
20.149891312001273	9.8	59.9	1.857490944
30.394858550993376	12.2	59.9	1.857490944
18.110476642999856	10.3	59.9	1.857490944
32.45543963499949	7.9	59.9	1.857490944
25.250770675003878	7.7	59.9	1.857490944
17.08652540299954	10.0	59.9	1.857490944
16.067392711003777	10.3	59.9	1.857490944
23.206736273001297	7.7	59.9	1.857490944
21.167393599993375	10.3	59.9	1.857490944
42.924441431998275	26.8	59.9	1.857916928
39.64749699099775	27.5	59.9	1.857916928
41.76458328100125	26.8	59.9	1.857916928
32.96760177699616	26.8	59.9	1.857916928
37.588546106999274	27.5	59.9	1.857916928
35.0906024040014	27.5	59.9	1.857916928
38.628399150002224	27.5	59.9	1.857916928
